pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection,padj_percollection,padj_joint
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION,0.830985915492958,0.881534606772254,0.0544555953940371,0.28887998900567,0.705117906722378,10,TBK1;FOXP1;ICOS;GPR183;ASCL2,GO:BP,0.881534606772254,0.881991245689868
GOBP_G_PROTEIN_COUPLED_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY,0.831683168316832,0.881967622599581,0.0536769600638127,-0.291426435130651,-0.711728876907581,10,CNTN2;ADCY5,GO:BP,0.881967622599581,0.88247194071077
GOBP_PROTEIN_DEPHOSPHORYLATION,0.832369942196532,0.882503987421241,0.0523759084097997,-0.201891221235605,-0.808194179565366,80,MTMR7;PTPN5;PTPRT;PTPN14;TNS2;MTMR3;PTPRF;PTPN9;PPM1A;PPM1B;PTPRK;PPM1M;PPP3CC;PPP3CB;PTPRU;PTPN21,GO:BP,0.882503987421241,0.883056080434723
GOBP_PROTEIN_DEPOLYMERIZATION,0.832706766917293,0.882669172932331,0.0512184348540341,-0.196457172334994,-0.831174559123344,112,ASPH;TTBK2;MICAL3;BBOF1;LMOD3;ADD2;NCKAP5L;MAP1S;SCIN;SVIL;TMOD2;CCSAP;KIF21A;APC2;ARHGEF2;TRPV4;SPTAN1;PLEKHH2;TMOD1;FGF13;CLASP1;SPTBN4;WDR47;SPTBN1;DMTN;GSN;MAP1B;SEMA5A;DNAJC6;ADD3,GO:BP,0.882669172932331,0.883268830833221
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION,0.832997987927566,0.882785957212521,0.0543434390269162,0.248778635427755,0.713293373962881,18,PLK2;KIF14;RAP2B;RAP2C;RAP2A;CXCL13,GO:BP,0.882785957212521,0.883433146744977
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.833333333333333,0.888285492629946,0.0536769600638127,0.196549499962967,0.816881898184399,95,MAPK8;ECT2;NFKB1;CASP3;ARHGEF1;FGD2;MYD88;NFKBIA;FGD3;ADAM17;RAC1;ARHGEF4;IKBKB;SMPD2;TIAM1;YWHAE;VAV1;HDAC1;IRAK1;ABR;ARHGEF3;ARHGEF18;VAV2;UBA52;HDAC2;PSEN2;RHOA;UBB;PREX1;PSENEN,Reactome,0.888285492629946,0.883644197207679
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET,0.833652007648184,0.883287090241752,0.0519512476197082,-0.211966764223093,-0.797272068269231,59,ITGA5;DVL2;DDR1;ARHGAP35;MEGF8;NOTCH2;DAG1;CLASP1;RHOC;ARHGAP24;BMP5;ARHGAP12;LAMA1;CLASP2;ITGB1;SOS1;TMEFF2;FERMT2;ITGAV,GO:BP,0.883287090241752,0.883837503937163
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.835294117647059,0.8896853625171,0.0530212512043078,-0.210571917041629,-0.800784293188246,58,NEURL1B;HES1;MIB1;HDAC5;HEY1;APH1B;MAML2;HDAC11;CREBBP;NCOR2;HEYL;HDAC9;TBL1XR1;HEY2;NCOR1;DLL1;HDAC6;EP300;DLL4;NCSTN;RBPJ;MAMLD1;MAML3;NOTCH1;JAG2;MAML1;HDAC4;KAT2B,Reactome,0.8896853625171,0.88534087575385
GOBP_CHOLESTEROL_STORAGE,0.835365853658537,0.884791694554757,0.0546808488785442,0.244831592318181,0.732882314542809,22,ABCG1;PPARD;LIPA;MSR1,GO:BP,0.884791694554757,0.88534087575385
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD,0.835616438356164,0.884791694554757,0.0529129848430584,-0.242431111598684,-0.725751589273668,21,CRY2;CRTC1;MTA1;SIK1;PER1;CRY1;PER2;PER3,GO:BP,0.884791694554757,0.88534087575385
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.835616438356164,0.884791694554757,0.0529129848430584,-0.241752386709547,-0.723719730970822,21,TGFB2;DDR1;TIMP3;CLASP1;CLASP2;RECK;LRP1,GO:BP,0.884791694554757,0.88534087575385
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.83585313174946,0.884850167262346,0.0574877409561325,0.191212106385786,0.827066897136614,125,SMPD3;MAPK8;CDK1;PCNA;ECT2;PPIF;EZH2;SOD2;PPP5C;LCN2;DHFRP1;MAP3K5;IL18RAP;DHFR;ENDOG;TRAP1;SIRPA;GCH1;MAPK7;RIPK3;GPR37;CFL1;BECN1;FOXP1;PDCD10;CD36;MAPK13;HDAC2;TOP2B;TXN,GO:BP,0.884850167262346,0.885446902070652
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.836363636363636,0.890134497570594,0.0543434390269162,-0.216622507229151,-0.768877973165512,43,TLE4;TLE1;TLE2;SOX4;SOX13;TCF7L2,Reactome,0.890134497570594,0.885842903623587
GOBP_COLLAGEN_CATABOLIC_PROCESS,0.836893203883495,0.885758902134995,0.0524827622635459,-0.223077361939645,-0.749168549946822,34,TMPRSS6;MMP23B;PEPD;MMP16;ADAM15;MMP7,GO:BP,0.885758902134995,0.886258963132179
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.838709677419355,0.891940477379407,0.0541200569620232,-0.224771073526549,-0.752624595204725,35,OGN;ST3GAL4;FMOD;PRELP;ST3GAL3;CHST6;OMD;B4GAT1;B4GALT5;B4GALT4;B3GNT7;B4GALT3,Reactome,0.891940477379407,0.888037480698389
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.840080971659919,0.888939847615835,0.0542315935495841,0.213831415631739,0.784823515114287,52,PRKCH;TRIM16;CD24;OVOL2;SULT2B1;ZBED2;CYP27B1,GO:BP,0.888939847615835,0.889344132199924
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,0.842213114754098,0.894281931740441,0.0546808488785442,0.2838186982428,0.700764300438349,11,CALM1,Reactome,0.894281931740441,0.89087370600968
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.842105263157895,0.894281931740441,0.0541200569620232,0.268729161946253,0.69689884103596,13,SPCS3;SEC11C;SPCS2,Reactome,0.894281931740441,0.89087370600968
GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,0.842,0.890390804597701,0.0535669384770951,-0.254109962314019,-0.715386423241044,17,RAC3;WASF2;NOS1AP;ACTBL2;FARP1;MYH10,GO:BP,0.890390804597701,0.89087370600968
GOBP_REGULATION_OF_URINE_VOLUME,0.842,0.890390804597701,0.0535669384770951,-0.255147049697029,-0.71830609717576,17,ADCY6;NPR1;EDN1;MLLT6;SLC4A1,GO:BP,0.890390804597701,0.89087370600968
GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,0.842,0.890390804597701,0.0535669384770951,-0.256018265481115,-0.720758798903676,17,IL34;BGLAP,GO:BP,0.890390804597701,0.89087370600968
GOBP_INCLUSION_BODY_ASSEMBLY,0.842610364683301,0.890843048177749,0.0516355964484201,-0.236367517999637,-0.749328403702312,27,SNCAIP;APOE;SORL1;DNAJB2;DNAJA4;MAPT,GO:BP,0.890843048177749,0.891148461735065
GOBP_LUNG_ALVEOLUS_DEVELOPMENT,0.842857142857143,0.890910780093525,0.0544555953940371,0.214116489290337,0.784580471598508,53,SMPD3;NKIRAS2;HS6ST1;BLOC1S6;SFTPD;ABCA12;MMP12;SLC7A11,GO:BP,0.890910780093525,0.891264014171503
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION,0.843564356435644,0.891465063281361,0.0530212512043078,-0.288889476574732,-0.705533053721686,10,ABAT;HTR2A;SLC27A1,GO:BP,0.891465063281361,0.891866328557815
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.844357976653697,0.895855941196573,0.0521630305460055,-0.283456547988671,-0.70294818462605,11,MTMR7,Reactome,0.895855941196573,0.891977839721696
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.84421052631579,0.891481653410373,0.055826471778749,0.21386937757016,0.803716132640849,62,SCNN1A;SCNN1D;RPS6KB1;RAN;FLT3;UBE2L3;EIF4E;SCNN1G;UGT1A7;HNRNPU;UGT1A9;UGT1A8;UGT1A4;UGT1A10;UGT1A3;UGT1A1;UGT1A5;GSTP1;UGT1A6;ISL1;SGK1;TBX2,GO:BP,0.891481653410373,0.891977839721696
GOBP_ENDODERMAL_CELL_FATE_COMMITMENT,0.844311377245509,0.891481653410373,0.053347785067549,0.272108075947887,0.713305145991113,13,LEO1;POU5F1;PAF1;EOMES;SOX2;CTR9,GO:BP,0.891481653410373,0.891977839721696
GOBP_INNER_DYNEIN_ARM_ASSEMBLY,0.84412955465587,0.891481653410373,0.0540088272801684,-0.283292523925306,-0.708143017225571,11,DNAH7;ZMYND10;DNAH1,GO:BP,0.891481653410373,0.891977839721696
GOBP_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION,0.844,0.891481653410373,0.053457214108991,-0.25250991219313,-0.710881861032756,17,APOE;PRKG1;PDGFA;C1QTNF1;ADAMTS18;PDGFB;PDGFRA,GO:BP,0.891481653410373,0.891977839721696
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,0.845070422535211,0.895855941196573,0.0536769600638127,-0.223005397398886,-0.754145650446979,36,BCL7A;SMARCA2;DPF3;SMARCC2;MTA1;ARID1B;PIWIL4,Reactome,0.895855941196573,0.892584975301614
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION,0.845544554455446,0.892397239723972,0.0529129848430584,-0.287119852406719,-0.701211233633253,10,JAM2,GO:BP,0.892397239723972,0.892794763347303
GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,0.845544554455446,0.892397239723972,0.0529129848430584,-0.287629465943255,-0.70245582446748,10,PADI2,GO:BP,0.892397239723972,0.892794763347303
REACTOME_ADIPOGENESIS,0.845703125,0.895855941196573,0.0522693317499306,-0.195042661073426,-0.822861008209477,107,PRDM16;PCK1;ZNF423;COX7A1;NCOA1;ELOVL3;MED13L;WNT10B;KLF4;LPL;PPARGC1A;EBF2;SLC2A4;PPARA;MED23;MTA1;EGR2;RXRA;NR2F2;CIDEA;MED28;EBF1;FAM120B;CHD9;CREBBP;PLIN1;NCOR2;PPARG;ADIPOQ;ZNF467,Reactome,0.895855941196573,0.892816737762665
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,0.845841784989858,0.892491562094332,0.0540088272801684,-0.261338201286485,-0.720843592914668,16,IL31RA;NR1H3;SYT11;LRFN5;NR1D1,GO:BP,0.892491562094332,0.89281768868392
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.846,0.892491562094332,0.053347785067549,0.276891667564744,0.710450443008216,12,HPSE;STAT3;FSCN1;MIR205;CARMIL2;PDPN,GO:BP,0.892491562094332,0.892839276990718
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.846303501945525,0.895855941196573,0.0520570030732099,-0.283069726851712,-0.701988901032393,11,NCOA1;CYP27A1;RXRA,Reactome,0.895855941196573,0.893014164133662
GOBP_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.847082494969819,0.893440243450754,0.0535669384770951,0.28273716308349,0.690124079803054,10,DHFRP1;DHFR;GCH1;CD36,GO:BP,0.893440243450754,0.893690647875532
GOBP_SALIVA_SECRETION,0.847524752475248,0.893713385179348,0.052805004567129,-0.285761811766729,-0.697894593057863,10,CHRM3;CHRM1;AQP1;KCNN4;NEGR1,GO:BP,0.893713385179348,0.894011705858086
GOBP_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,0.848178137651822,0.894208994419521,0.05378728077603,-0.279705687580988,-0.699177044258952,11,SLC8A3,GO:BP,0.894208994419521,0.894555331183313
GOBP_REGULATION_OF_PROTEIN_MATURATION,0.848948374760994,0.894827556276396,0.0511147954416412,-0.207969583467781,-0.776983290156717,57,HPN;LRRK2;CNTN2;KLKB1;CDK20;GLG1;LDLRAD3;SPON1;GAS1;RHBDD1;RASAL2;GSN,GO:BP,0.894827556276396,0.895222000785227
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.84952380952381,0.880335429769392,0.0509082865515105,0.208397847140317,0.777139006223629,51,C1QB;C2;F12;C1QC;CFB;SERPINA1;PLAT;C3AR1;C1R;THBD;C1S;PLAU;C1QA,KEGG,0.880335429769392,0.895683066459055
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.850485436893204,0.898897684839432,0.0517405459873163,0.224142075029776,0.71886182905495,30,STAT1;PARP1;MAPK3;UBE2D3,Reactome,0.898897684839432,0.895940696825893
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,0.850194552529183,0.898897684839432,0.0518457624865066,-0.280074218952735,-0.694560295644511,11,TRAF6;TAB1;TAB2,Reactome,0.898897684839432,0.895940696825893
GOBP_DNA_METHYLATION_DEPENDENT_CONSTITUTIVE_HETEROCHROMATIN_FORMATION,0.85031185031185,0.8957913486443,0.0549073703290958,0.222146573645374,0.729877660386325,31,DNMT1;TRIM28;MBD1;EZH2;MBD3;HELLS;HDAC1;MBD2,GO:BP,0.8957913486443,0.895940696825893
GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_IMPORT,0.850597609561753,0.8957913486443,0.0529129848430584,-0.264337230605736,-0.686085552364145,12,CERS1;ENPP1,GO:BP,0.8957913486443,0.895940696825893
GOBP_PROTEIN_LOCALIZATION_TO_PRESYNAPSE,0.850393700787402,0.8957913486443,0.0523759084097997,0.279932696752078,0.705254744585318,11,RAB27B;WNT7A,GO:BP,0.8957913486443,0.895940696825893
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION,0.850485436893204,0.8957913486443,0.0517405459873163,-0.218806672433486,-0.744868941862515,36,ARNT;SULF2;C3;CYP1B1;EIF2AK3;RORA;IL1A;NOX1;NODAL;FLT4;CCBE1;IL6ST,GO:BP,0.8957913486443,0.895940696825893
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PEROXISOME,0.850806451612903,0.895817805671457,0.053457214108991,0.241329684738359,0.708642306764473,20,ZFAND6;TRIM37,GO:BP,0.895817805671457,0.896015049220544
GOBP_COPII_COATED_VESICLE_CARGO_LOADING,0.851106639839034,0.895940409295149,0.053347785067549,0.245432341494421,0.703698943613686,18,CIDEB;SURF4;SEC13;SEC24C;SEC23B;RAB1A,GO:BP,0.895940409295149,0.896088832221092
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.851153039832285,0.880335429769392,0.0552495663125249,-0.241662888791246,-0.754066841087271,25,PIGP;PIGV,KEGG,0.880335429769392,0.896088832221092
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,0.851546391752577,0.898958866700802,0.0544555953940371,-0.230250860421921,-0.745559790430489,31,CDH19;SOX10;TNRC6C;AMOT;AGO3;AGO4;TNRC6A;HEYL;SP1;CTNNB1;PRDM8;AGO1;CTNND1;TNRC6B;ADAM33;SNAI1,Reactome,0.898958866700802,0.896357343665495
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.851851851851852,0.898958866700802,0.0518457624865066,-0.271228059616991,-0.726409419714737,15,APOC2;GPIHBP1;LPL,Reactome,0.898958866700802,0.896533265971395
GOBP_REGULATION_OF_FEEDING_BEHAVIOR,0.852362204724409,0.897068445982349,0.0522693317499306,-0.239918450279197,-0.703104278224056,19,LEPR;QRFP;TTC21B;GNB3;GHRL;NAPEPLD,GO:BP,0.897068445982349,0.896924735966699
GOBP_REGULATION_OF_CELL_SHAPE,0.852611940298507,0.897137639381857,0.0497903187820785,-0.190548882472998,-0.827945939850519,130,MYH14;PALMD;RAC3;HPN;SLC26A5;GAS2;ARHGAP35;ITGA7;TPM1;PLXNB3;RHOBTB1;FGD4;SHROOM3;PARVB;PTK2;PARVA;MKLN1;YPEL4;KIT;DMTN;RHOBTB2;RHOJ;FGD5;TAOK2;DNMBP;ATP10A;EPS8;LIMD1;SEMA3E;FN1,GO:BP,0.897137639381857,0.897041880693933
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.854251012145749,0.900344596313513,0.053457214108991,0.254863905779877,0.694542567450397,16,PI4K2B;VAC14;PI4K2A,Reactome,0.900344596313513,0.898620485264827
REACTOME_RND3_GTPASE_CYCLE,0.854581673306773,0.900344596313513,0.0526973085708419,0.21756103759381,0.744819609063422,40,DEPDC1B;PICALM;TXNL1;PIK3R2;RBMX;CKAP4;TMOD3;FLOT2;EPHA2;UBXN11;ANKRD26;SCRIB;CCDC88A;TNFAIP1,Reactome,0.900344596313513,0.89882243179182
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,0.85513078470825,0.900344596313513,0.0531298054705469,-0.244091180913077,-0.718701218413069,21,ELOVL3;ACSL1;ELOVL5;HACD2;ACSBG1;ACSL5;ACSL3;HACD3;ACSL4;SLC27A3;TECR;ACSF3;ELOVL6;ACSL6;HACD4,Reactome,0.900344596313513,0.899137529227568
GOBP_REGULATION_OF_TUBULIN_DEACETYLATION,0.85515873015873,0.899536871953316,0.0524827622635459,-0.262935320237713,-0.71748142122772,15,BEX4;TPPP,GO:BP,0.899536871953316,0.899137529227568
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,0.855371900826446,0.899536871953316,0.0543434390269162,0.211988909937558,0.763739833209482,48,RAB10;BRCA1;EVI5L;TRIM37;GDI2;LIMK2;BECN1;MPHOSPH9;SCFD1;LIMA1;PATL2;KIF24;TBC1D7;WDR44;CDK10,GO:BP,0.899536871953316,0.899147352296047
GOBP_NEUTROPHIL_DIFFERENTIATION,0.855445544554456,0.899536871953316,0.0523759084097997,-0.282153347585354,-0.689081912224638,10,FAM3C;FASN,GO:BP,0.899536871953316,0.899147352296047
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.856031128404669,0.899958555864848,0.051530912208539,-0.217248549460299,-0.743272379744788,37,EFNB2;EPB41L4B;IL17RB;NOTCH2;KLF9;PRKD1;PTPRK;ZFP36L1;INTU;CD109;CRNN;MDK;KDF1;EPPK1;STXBP4;FGF7;MED1,GO:BP,0.899958555864848,0.899616952033511
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,0.856262833675565,0.900008100237563,0.0540088272801684,0.21912563839252,0.745135791098039,36,UGDH;HYAL4;ARSB;HYAL1;EXT1,GO:BP,0.900008100237563,0.899714563075768
REACTOME_RUNX3_REGULATES_P14_ARF,0.858012170385396,0.902599058681691,0.053347785067549,0.282745951155232,0.685184264918237,10,CBFB,Reactome,0.902599058681691,0.901406528816299
HALLMARK_APICAL_JUNCTION,0.85838779956427,0.85838779956427,0.0566484183613995,0.185277575514738,0.852911685941504,185,SYK;MAPK14;THY1;PTPRC;PLCG1;PPP2R2C;CD86;WASL;MPZL2;ARPC2;LDLRAP1;ADAM9;ADAM23;TRAF1;BAIAP2;NFASC;GRB7;SHROOM2;CAP1;CDH3;STX4;SIRPA;EVL;CDSN;RSU1;MYH9;ACTG1;FSCN1;RAC2;MMP9,Hallmark,0.85838779956427,0.901570795446363
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,0.858585858585859,0.902599058681691,0.0531298054705469,-0.230837943165476,-0.756293278691313,32,TLE4;TLE1;TLE2;TCF7L2;TCF4;TCF7L1;CREBBP;AXIN2;BCL9L;RUNX3;CTNNB1;BCL9;CDC73;EP300;TRRAP,Reactome,0.902599058681691,0.901570795446363
GOBP_AGGREPHAGY,0.858546168958743,0.902213603414403,0.0518457624865066,0.255431936572468,0.707073881086149,16,LYPLA1;ATG5;ATG4A;ATG4C;CSNK2A1;BAG3;ATG4B;WDR81;ATG4D,GO:BP,0.902213603414403,0.901570795446363
GOBP_ENDODERM_FORMATION,0.859073359073359,0.902406429511539,0.051011413203915,-0.211419067242278,-0.75647638764003,48,ITGA5;ITGA7;RTF1;GATA6;COL11A1;COL8A1;DKK1;NODAL;COL7A1;SETD2;INHBA;SMAD2;HMGA2;FN1;LAMB1;BRD3;DUSP1,GO:BP,0.902406429511539,0.901818242906146
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE,0.859099804305284,0.902406429511539,0.0516355964484201,-0.236916130616556,-0.709241718959587,21,BCL6;SIRT1;TWIST1;ZKSCAN3;AKT3;HMGA2;ABL1,GO:BP,0.902406429511539,0.901818242906146
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.861386138613861,0.904850576800799,0.0520570030732099,0.244479168068113,0.683490324937196,17,MAPK3;GRB2;MAPK7;RPS6KA1;HRAS;RPS6KA3,Reactome,0.904850576800799,0.904052412333928
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,0.861507128309572,0.904740201946473,0.053347785067549,0.239826024526281,0.713246246966642,21,DHX9;CNOT7;YBX1;HNRNPU,GO:BP,0.904740201946473,0.904052412333928
GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,0.861804222648753,0.904857319042919,0.0506004243853618,-0.218502077955932,-0.726779406912967,32,MT4;MT1H;SLC30A10,GO:BP,0.904857319042919,0.904217770274658
GOBP_CONNECTIVE_TISSUE_REPLACEMENT,0.862068965517241,0.904940425373965,0.0531298054705469,-0.257324362790105,-0.709772307703142,16,CCDC92;IL1A;FAM114A1;PPARG;F2R;ROCK2,GO:BP,0.904940425373965,0.904349136535649
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION,0.862523540489642,0.905222725662397,0.0496901392724606,-0.210700646331472,-0.74534730416359,43,IL34;RTN4;CD81;TRPV4;PTK2;MSTN;RARRES2,GO:BP,0.905222725662397,0.90467957046664
GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION,0.86317907444668,0.905715766516465,0.0526973085708419,0.240643074852468,0.689967249346724,18,HMGB2;MFSD14A;SELENOF,GO:BP,0.905715766516465,0.905220644253873
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,0.86411889596603,0.905669899705448,0.0551351763385257,0.184777670538316,0.836160295216381,174,NSF;ARF5;TUBB2A;DYNLL1;COG3;NAPA;PPP6R3;TMED7;SERPINA1;TUBA1C;LMAN2;SEC22A;TUBB2B;CAPZB;DCTN6;TRAPPC2L;FUT3;TGFA;ARF1;COPB2;TUBB6;COPA;TRAPPC3;TMED9;MGAT5;TRAPPC5;COG4;TMED2;ARF3;PPP6R1,Reactome,0.905669899705448,0.906059628661356
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.864963503649635,0.905669899705448,0.0481183992657975,-0.182590002643196,-0.86201216420562,253,DGAT2;THRSP;BCL7A;SMARCA2;PHF1;ZNF649;NCOA1;SCD5;ZNF454;SIRT1;ZNF93;ACSS3;ZNF816;ZNF28;PEX11A;ZNF320;LPL;LPIN1;PPARGC1A;ZNF610;PDK4;DPF3;MED23;SMARCC2;KANSL3;ACSL1;OGT;ZNF382;ZNF30;GSK3B,Reactome,0.905669899705448,0.906773308277432
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,0.865079365079365,0.905669899705448,0.0519512476197082,0.253886556266532,0.711466799105991,18,CCNB1;PLK1;CDC25B;HDAC1;CDK2;TBX2,Reactome,0.905669899705448,0.906773308277432
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,0.865461847389558,0.905669899705448,0.0524827622635459,-0.238308922200098,-0.71477937326656,23,FGF9;SPRY2;FGF1;BRAF;FRS2,Reactome,0.905669899705448,0.906880878404483
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.865461847389558,0.905669899705448,0.0524827622635459,-0.237626331533686,-0.712732023447544,23,FGF9;SPRY2;FGF1;BRAF;FRS2,Reactome,0.905669899705448,0.906880878404483
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS,0.865612648221344,0.908073853856986,0.0517405459873163,-0.235968673550168,-0.700793493616651,20,PAX6;TWIST1;FRS2;TFAP2A;HIPK1;ZEB1;PROX1,GO:BP,0.908073853856986,0.906892268529345
GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS,0.866396761133603,0.908700926497623,0.052805004567129,0.241713244642093,0.70120520560695,19,HPSE;EXT1;EXT2;NDST2;B4GALT7;CSGALNACT1;SLC10A7;NDST1,GO:BP,0.908700926497623,0.907567061404054
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.866666666666667,0.905824570656294,0.0513223330421143,-0.203444800018609,-0.753347674777651,50,ST3GAL4;ATP2A3;NOTCH2;TNRC6C;TFDP2;ELANE;ST3GAL3;AGO3;MAML2;AGO4;CCND1;CREBBP;TNRC6A;NOTCH4;NOTCH3;AGO1;LFNG;TNRC6B;EP300;RBPJ;MAMLD1;MAML3;JUN;NOTCH1;B4GALT1;MAML1;KAT2B;POFUT1;KAT2A;ST3GAL6,Reactome,0.905824570656294,0.907703081232493
REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.867469879518072,0.905824570656294,0.0523759084097997,-0.242467344031105,-0.694174850971812,18,SLC5A9;SLC2A11;SLC2A4,Reactome,0.905824570656294,0.908397526119991
REACTOME_RAF_ACTIVATION,0.867886178861789,0.905824570656294,0.0529129848430584,-0.221049359690518,-0.731027582181984,33,CAMK2B;CAMK2D,Reactome,0.905824570656294,0.908686643813126
GOBP_PEROXISOME_FISSION,0.868110236220472,0.910302260604521,0.0514264916187015,0.271566187761898,0.684176391719071,11,DNM1L;OPA1;PEX11B,GO:BP,0.910302260604521,0.908774421086235
GOBP_CHOLESTEROL_BIOSYNTHETIC_PROCESS_VIA_DESMOSTEROL,0.868421052631579,0.91043239144949,0.0526973085708419,0.238779976840755,0.692695855385849,19,ARV1;LBR;SQLE,GO:BP,0.91043239144949,0.908952978376173
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,0.868951612903226,0.905824570656294,0.0524827622635459,-0.211740506971415,-0.745042563996035,41,ST6GALNAC2;ZDHHC2;ST3GAL4;ZDHHC8;ZDHHC9;ZDHHC11;MGAT4A;ST3GAL3;MGAT1;MGAT4C;PRKCSH;ST6GAL1;ST6GALNAC4;MAN1B1,Reactome,0.905824570656294,0.90924470720665
REACTOME_RHOD_GTPASE_CYCLE,0.869120654396728,0.905824570656294,0.0531298054705469,0.210139599058704,0.762454122045415,53,TMPO;RACGAP1;DEPDC1B;LMNB1;LBR;CAPZB;VRK2;PIK3R2;PAK6,Reactome,0.905824570656294,0.90924470720665
GOBP_MEMBRANE_RAFT_ORGANIZATION,0.869022869022869,0.910867478365329,0.0538979025357319,0.226525782107851,0.723075585342511,28,DOCK2;PTPRC;PPT1;LAT;CD2;RFTN1;CLN3,GO:BP,0.910867478365329,0.90924470720665
