pathway,pval,padj,log2err,ES,NES,size,leadingEdge,collection
GOBP_POLYOL_METABOLIC_PROCESS,0.026847768464564,0.0930965029081283,0.352487857583619,-0.344376885359195,-1.39735128877785,96,DGAT2;ADCYAP1R1;NUDT11;PLPP1;MOGAT1;IP6K2;PLCB1;CYP3A4;OCRL;PLPP3;ABCA2;NUDT10;CYP27A1;ACER2;ANGPTL3;SGPP1;INPP5A;GPER1;PTH1R;MOGAT2;INPP4A;MECP2;INPP5B;LEP;ASAH1;PRKG2,GO:BP
GOBP_REGULATION_OF_MACROAUTOPHAGY,0.0268889806846647,0.0931729993097534,0.352487857583619,0.282253018345462,1.2898752925714,185,HMOX1;NOD2;ATG2A;DNM1L;SPTLC2;ATP6V1B2;MAPK8;MTOR;TBK1;HK2;WIPI1;ATP6V1C2;CUL1;VDAC1;PIM2;ATP6V1G1;ATP6V1C1;ATP6V1A;SNX5;ATP6V0D1;NPC1;CASP3;TOM1;CLN3;CDK5;MAPK3;SLC25A5;ATP6V1D;NEDD4;BNIP3L,GO:BP
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.0269090303487869,0.0931761086454435,0.352487857583619,0.541564847607316,1.62755844359347,19,RAB27A;CLCN3;DUOXA1;LCN2;SOD2;DUOXA2,GO:BP
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.0269919024475656,0.093330209955513,0.352487857583619,-0.432547412368964,-1.48837857168563,39,DACT3;LDLRAD4;FOXA1;TGFB2;HPN;SPRED2;EFNA1;SPRY1;GATA3;DSG2;SPSB3;IL17RD;SPRY2,GO:BP
GOBP_TORC1_SIGNALING,0.0269873230306226,0.093330209955513,0.352487857583619,0.31859395456187,1.34442103894768,107,SYK;CSNK1A1;CARD11;RPS6KA1;RPS6KB2;MTOR;TBK1;PIM1;TBC1D7;SHQ1;SRMS;NPC1;MAT2A;RPS6KB1;MAPK3;SEH1L;YWHAG;RNF167;RRAGC;RBX1;YWHAZ;CTNS;PELI1;LAMTOR5;GPR137B;USP32;SESN2;PIH1D1;LAMTOR2;GPR137C,GO:BP
REACTOME_EPHRIN_SIGNALING,0.0338546836868595,0.0935781680134767,0.321775918075361,-0.556714650195237,-1.5600803576338,19,EPHB6;SDCBP;EFNB2;EPHB3;FYN;EPHB1;ARHGEF7;EFNB3;GIT1,Reactome
GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,0.0270955608798625,0.0936220906821952,0.352487857583619,0.6182001580122,1.66606058373338,13,KYNU;MTHFD1;FOLH1B;GOT2;FOLH1,GO:BP
GOBP_ODONTOGENESIS,0.0271245495827554,0.0936557372037651,0.352487857583619,-0.334119241587846,-1.37419462513644,106,FOXC1;FST;TSPEAR;TUFT1;WLS;STIM1;TBX1;CD34;AXIN2;TGFB2;OSR2;BMP4;AQP1;EDAR;PDGFRA;GLI2;TRAF6;WNT6;EDA;ASPN;BMPR1A;COL1A2;EDN1;LAMA5;FGFR1;PPARA;APCDD1;ENAM;MSX1;COL1A1,GO:BP
GOBP_ENDOSOME_ORGANIZATION,0.0271847912479199,0.0937306941326223,0.352487857583619,0.326143832373159,1.36121818739677,101,RAB27A;CLCN3;VPS33B;PI4K2B;RAB11A;STX6;ATP6V1A;SNX5;TMEM127;FASLG;TOM1;CHMP5;UBAP1;RNASEK;RNF26;ATP6V1D;SNX10;PI4K2A;ATP6V1F;RAB7A;ATP6V0C;STAM;ATP6V0A1;VPS25;ARFGEF2;CHMP4B;WASHC5;VTA1;ATP6AP2;CHMP6,GO:BP
GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.0271833767175805,0.0937306941326223,0.352487857583619,0.290199516359321,1.32252695143293,180,IL17A;STAT1;LTF;TNF;CD101;HMGB2;PLA2G3;HMGB3;GPR171;NCKAP1L;IRF7;GPR68;CAMK4;PITHD1;MAPK14;RAB7B;ISG15;TM4SF19;LILRB4;STAT3;MTOR;PPARGC1B;SMAP1;CASP8;TYROBP;LYN;RUNX1;LILRB3;CCR1;PTPN2,GO:BP
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION,0.0272134702218409,0.093763125091541,0.352487857583619,-0.583480083697652,-1.57191357621545,16,NTRK2;C1QL3;CNRIP1;GRID1;EFNB3;C1QTNF3;NRXN3;SLITRK5;CBLN3;NRXN1;FAAH,GO:BP
GOBP_PURINE_NUCLEOBASE_METABOLIC_PROCESS,0.0272793381058803,0.0939235526433881,0.352487857583619,0.5419925104698,1.55856981998709,17,KDM1A;GDA;APRT;GART;HPRT1;XDH;ADK,GO:BP
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,0.0274443165335344,0.0944247524297348,0.352487857583619,-0.275891721354767,-1.29719182737757,304,ETV5;COBL;GDF7;CSMD1;ADAMTS16;CTSH;FOXA1;HES1;TGFB2;EFNB2;PKD2;MEF2C;SDC4;EPHA7;STK3;MIB1;AGT;LGR4;IRX1;HOXA5;CTNNBIP1;AR;SPRY1;TULP3;CTHRC1;GATA3;BMP4;EGF;NTN1;RHOB,GO:BP
REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS,0.0344128933972179,0.0949297320876977,0.321775918075361,0.662372190272916,1.59696232012221,10,STAT1;CXCR3;TNF;RUNX1;IL12RB2,Reactome
REACTOME_PLATELET_HOMEOSTASIS,0.0344928485087042,0.0949592275209507,0.321775918075361,-0.37502139670971,-1.41850603252526,72,GNB1;PDE9A;SLC8A3;STIM1;PDE11A;PAFAH2;GUCY1A2;KCNMB4;PDE5A;ATP2B2;GNG7;KCNMA1;GNG12;PRKG1;P2RX6;ITPR3;PPP2R5C;ATP2A3;PRKG2;ATP2B4;GNG11;P2RX7;GNG2;KCNMB1;ORAI1;P2RX1;KCNMB3;GNAS;TRPC6;SLC8A1,Reactome
GOBP_ORGANIC_ACID_TRANSPORT,0.0276535589526237,0.095077430603897,0.352487857583619,0.255925431704895,1.23726535708367,274,PLA2G2F;SYK;SLC26A4;SLC6A14;FABP5;NOS2;SLCO4A1;SLC26A9;CROT;TNF;PLA2G3;SLC16A10;SFXN1;PTGES;SLC25A15;CRABP2;ATP8B1;SLC16A14;LRRC8B;GOT2;ACE2;PPARD;SLC16A6;SLC7A7;LRRC8D;SLC5A6;SLC27A4;PLA2G4F;ADORA2A;SLC23A2,GO:BP
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,0.02771180418915,0.095210400692242,0.352487857583619,0.385622282951466,1.43281291473206,50,IL17A;PRKCH;TNF;ECT2;DSG3;F11R;TJP1;RAC1;SLC39A9;STRN;EPHA2;FZD5;SNAI2,GO:BP
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS,0.0277892322760836,0.0954090437707458,0.352487857583619,0.473199287612886,1.57012693226797,29,PLA2G2F;PLA2G4B;PLA2G4D;PLA2G3;PLA2G4F;PLA2G2A;LCLAT1,GO:BP
GOBP_STEROL_METABOLIC_PROCESS,0.0278869668002044,0.0956770757990086,0.352487857583619,-0.313698298397297,-1.35938620863721,145,CAT;DGAT2;PRKAG2;SERPINA12;AGTR1;CYP3A4;FDX1;CYP46A1;GPR146;DHCR24;PRKAA2;ABCA2;CUBN;SCARB1;CYP27A1;ACADL;ANGPTL3;LEPR;ABCA5;AGT;HMGCS2;OSBPL1A;FMO5;APOE;CYP39A1;INSIG1;EPHX2;MIR27B;CES1,GO:BP
HALLMARK_KRAS_SIGNALING_UP,0.0574315348509095,0.0957192247515158,0.321775918075361,0.273047324972179,1.27200166911789,186,IL7R;IL2RG;PSMB8;CROT;CTSS;TLR8;LAPTM5;MPZL2;ADAMDEC1;CFB;BIRC3;CXCL10;ARG1;SPP1;CSF2RA;IKZF1;SLPI;IGFBP3;WNT7A;IRF8;TRAF1;CCND2;ADAM8;IL10RA;CD37;TRIB2;PRDM1;TMEM176A;EPHB2;FBXO4,Hallmark
GOBP_HINDLIMB_MORPHOGENESIS,0.028026435293988,0.0960878137457729,0.352487857583619,-0.473605426982482,-1.51493083869335,29,ALX4;AFF3;ZBTB16;OSR2;WNT3;BMP4;RARB;BMPR1A;TWIST1;LARGE1;GPC3;RPGRIP1L;MSX1;HOXD9;OSR1,GO:BP
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT,0.0281399070537676,0.0964089069130842,0.352487857583619,-0.465291596820512,-1.51455537876473,32,SPINK1;PLN;LGALS3;HES1;PKD2;EGF;FYN;PDGFRB;PDGFB;PLPP4;CXCL12;AKAP5;P2RX1;PPP3CC,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE,0.0281901120675596,0.0965129452559308,0.352487857583619,-0.360433078490079,-1.42205567015364,83,CLSTN1;LGI1;NRXN2;GRIN2A;BSN;TMEM108;IQSEC2;MAPT;VPS26B;GPC4;ASIC2;CACNA2D2;SHANK1;EPB41L3;GRIN2C;DLG2;C1QL3;ZDHHC15;TRAF6;CLSTN3;ZDHHC2;NETO1;GPC6;ERBB4;OGT;DLG4;NLGN1;GIT1;NPTX1;NRXN3,GO:BP
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.0353288058018955,0.0970657169426828,0.321775918075361,-0.47345305167228,-1.52319720290045,34,RXRA;CYP46A1;CYP27A1;SLC27A2;OSBPL1A;OSBPL9;CYP39A1;ABCC3;SLC27A5;AMACR;AKR1C3;ACOT8;SLC51B;ACOX2;SLC10A1,Reactome
GOBP_BILE_ACID_METABOLIC_PROCESS,0.0284018371299379,0.0971694357504558,0.352487857583619,-0.418425505543537,-1.4535892268708,44,UGT2A2;CYP46A1;MALRD1;CYP27A1;SLC27A2;OSBPL1A;OSBPL9;CYP39A1;CES1;NR1D1;LEP;SLC27A5;UGT2A1;STAR;AMACR;ACOT8,GO:BP
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,0.0284560671295571,0.0972023157644852,0.352487857583619,0.483602629928481,1.56261230994642,25,CARMIL2;MTOR;RAC2;ARPC2;BRK1;CYFIP1;RAC1;HSP90AA1;ACTR2;CDC42;AVIL;AKIRIN1;FSCN1;CFL1;ACTR3;OCLN,GO:BP
GOBP_BLOOD_VESSEL_REMODELING,0.0284511458749552,0.0972023157644852,0.352487857583619,-0.42686418455846,-1.47642563065856,43,FOXC1;CBS;TGFB2;MEF2C;AGT;AXL;MIR27B;ACVRL1;LIF,GO:BP
GOBP_VIRAL_GENE_EXPRESSION,0.0284713874541401,0.0972023157644852,0.352487857583619,0.345401762602719,1.39825659581223,79,IFIT1;PARP9;SP100;CSNK1A1;TRIM21;PTBP1;TRIM14;SSB;SPCS3;TRIM62;CANX;DHX9;FURIN;GTF2B;TARBP2;OAZ3;MGAT5;UBP1;LARP7;EIF3B;DENR;IFITM3,GO:BP
GOBP_EAR_DEVELOPMENT,0.0285140752310913,0.0972797868157499,0.352487857583619,-0.292477502629841,-1.31932124596973,196,MYO3A;GATA2;ITGA8;TBX1;KCNK2;HES1;SLC26A5;TGFB2;WHRN;HPN;MYO15A;KCNK3;SDC4;OSR2;GRXCR2;MYO3B;CTHRC1;GATA3;SLITRK6;BMP4;TPRN;STRC;PDZD7;LRIG3;NTN1;INSIG1;ROR1;BLOC1S5;DDR1;MCOLN3,GO:BP
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,0.0285368375606335,0.0972892184530357,0.352487857583619,0.56508296043451,1.55159967323998,14,ABCG1;KPNB1;ABCG4,GO:BP
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION,0.0286014020380385,0.0974410510609643,0.352487857583619,-0.344305977268216,-1.38645660166709,91,FOXC1;ALDH1A2;FBXL17;TBX1;HES1;MEF2C;NRTN;FN1;BMP4;SEMA3G;KLHL12;FGF12;CDH2;SEMA3D;BMPR1A;SEMA6C;SEMA3B;LRP6;TWIST1;ERBB4;EDN1;SEMA4G;CORO1C;SEMA3A;GDNF;LAMA5;FOXC2;SEMA3C;SMAD4;RET,GO:BP
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION,0.0286252939005065,0.0974542021175397,0.352487857583619,-0.437624075514337,-1.4810904689666,37,CAV1;KCNE1;PKP2;SCN3B;SCN1B;CAMK2D;KCNA5;DSG2;CACNB2;HCN3;CTNNA3;CACNA2D1;KCNQ1;SCN2B;CACNA1G;CACNA1C;ANK2;KCNE3;BIN1,GO:BP
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION,0.0287314069076378,0.0977470591647957,0.352487857583619,0.659809880837737,1.61214942224282,10,BLM;FEN1;PCNA;DNA2;RTEL1,GO:BP
GOBP_ESTROGEN_METABOLIC_PROCESS,0.0287570811224955,0.0977660374989104,0.352487857583619,0.448690417467797,1.54695166660265,34,AKR1B15;SULT1E1;HSD17B4;UGT1A7;HSD17B1;HSD17B10;HSD17B2;UGT1A9;UGT1A10;UGT1A8;UGT1A1;UGT1A3;UGT1A4;UGT1A5,GO:BP
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS,0.0288300606787619,0.0978090970726475,0.352487857583619,-0.581571254060984,-1.56677112953321,16,TGFB2;GATA3;BMP4;ZFPM2;HEY2;PPP1R13L;BMPR1A;SOX4;SEMA3C;HAND2;FOXH1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,0.0288250647658111,0.0978090970726475,0.352487857583619,0.444975238435868,1.53997347672764,36,PML;CARD16;PYDC1;MEFV;ZC3H12A;LILRB4,GO:BP
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE,0.0288119542897159,0.0978090970726475,0.352487857583619,0.395708756820476,1.46260137284747,48,BICDL2;NDEL1;RASGRP1;FBXW11;BLOC1S4;BLOC1S6;BORCS5;CLN3;AP3B1,GO:BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.0288554937593095,0.0978271617693662,0.352487857583619,0.331802172371765,1.37367275767598,97,NMI;NOD2;PTPN22;KDM1A;FANCI;LAPTM5;UBE2C;BIRC3;CDC20;NPM1;CENPS;TBC1D7;HSPA5;SKP2;AIMP2;FBXO4;DERL1;UBE2S;WBP1L;DNAJA3;RBX1;UBE2L3;PELI1;PDCD6;HSPBP1;CENPX;ARRDC3;XIAP;DDX3X;PAXIP1,GO:BP
GOBP_ORGANELLE_DISASSEMBLY,0.0289386652412744,0.0980408122554318,0.352487857583619,0.368197436983449,1.43829044723799,67,VRK1;AURKA;KIF9;TRIM21;GTPBP2;CDK1;MRRF;ABCE1;EIF4E2;MTIF2;MRPL58;ASCC3;PLIN3;ASCC2;HBS1L;RRP7A;RNF10;DENR;PLK3;TRIP4;VCP,GO:BP
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,0.0289949977966987,0.098163301517703,0.352487857583619,0.539392145838614,1.55109213393639,17,DUOXA1;STAT3;CYBB;SOD2;DUOXA2;ABCC1;DUOX1;DUOX2,GO:BP
GOBP_FLAVONOID_METABOLIC_PROCESS,0.0290356173616923,0.0982324606847241,0.352487857583619,0.585511799945615,1.64332015422266,15,SULT1B1;UGT1A7;UGT1A9;UGT1A10;UGT1A8;UGT1A1;UGT1A3;UGT1A4;UGT1A5;UGT1A6,GO:BP
GOBP_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT,0.0290741225505145,0.0982943754053182,0.352487857583619,-0.424700168327953,-1.48854659970101,45,HES1;WHRN;SDC4;GRXCR2;CTHRC1;SLITRK6;TPRN;STRC;PDZD7;ELMOD3;KCNQ1;TSKU;WDPCP;GABRB2;ADGRV1;FGFR1;OTOGL;SOD1;CDH23,GO:BP
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,0.0291248627294857,0.0983975397076027,0.352487857583619,-0.502532380754738,-1.5610227693748,26,ILDR1;TJP3;JAK1;DSG2;CGNL1;DLG5,GO:BP
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY,0.0292122578772113,0.0985559185663196,0.352487857583619,0.564522180856603,1.55005988975549,14,LTF;CARD16;SIRPA,GO:BP
GOBP_CELL_FATE_DETERMINATION,0.0292118717004888,0.0985559185663196,0.352487857583619,-0.461649422464971,-1.50269985676889,32,GATA2;PAX6;EBF2;HES1;DSCAML1;MEF2C;GATA3;GATA6;BMP4;KLF4;NOTCH2;TNXB,GO:BP
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,0.0292451039815081,0.0985983581912937,0.352487857583619,0.302234360146493,1.32300544823288,143,CCR7;SYK;PTPRC;IL2RG;RAB27A;NCKAP1L;CFB;SFTPD;PYCARD;PCSK9;CLEC7A;SMPD1;WNT5A;STAT3;CD47;SIRPA;SELE;LYAR;SIRPG;WASL;IL15RA;FCGR1A;CLN3;FCGR2A;B2M;CCL2;FCN1;PPP3CA;PLCG2;CCL19,GO:BP
GOBP_RESPONSE_TO_PROGESTERONE,0.0293296069314504,0.0987210476683268,0.352487857583619,-0.480013343392971,-1.51812628101683,28,TXNIP;CAV1;CLDN4;TGFB2,GO:BP
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY,0.0293423710027545,0.0987210476683268,0.352487857583619,-0.443666143886525,-1.48953872767125,36,NTRK2;KIDINS220;TMEM108;AGT;SPRY1;MAGI2;NTF3;NTRK3;SPRY2;GFRA1;ZDHHC17;RAPGEF2;NTF4,GO:BP
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.0293150103076912,0.0987210476683268,0.352487857583619,0.267148417052978,1.2718819999619,234,CHI3L2;NT5C3A;MMP12;PGLYRP2;NPL;GM2A;PGLYRP4;NAGK;NEU2;FBXO6;SMPD1;TYMP;STAT3;GDA;MTOR;GBA2;PDE8A;CEMIP;NGLY1;AOAH;HK2;HYAL4;HPSE;DHTKD1;MBD4;ARSB;PFKFB2;M6PR;PPP2CA;NCCRP1,GO:BP
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0361308366805536,0.0990707541780779,0.321775918075361,0.349144395133276,1.43350628424678,87,ABCG1;ABCF1;EIF2S3;PSMD11;PSMA3;PSMD2;ABCG4;EIF2S2;SEL1L;PEX3;DERL1;PSMB2;ABCA12;PSMD6;PSMA5;ABCB10;ABCC1;PSMD12;EIF2S1;PSMD1;PSMA6;ABCB7;PSMC1;PSMA4;PSMC2;PSMA2;PSMC4;PSMD14;PSMD7;PSMC5,Reactome
GOBP_MRNA_METHYLGUANOSINE_CAP_DECAPPING,0.02947842879181,0.099110266808677,0.352487857583619,0.482577860589075,1.55930108480927,25,LSM1;LSM5;CNOT7;CAPRIN1;PNRC2;DCPS;LSM4;DCP2;LSM6;LSM2;LSM7;NOCT;LSM3;PATL1,GO:BP
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,0.0295413963730004,0.0992533793885683,0.352487857583619,0.482722578183007,1.57777750483925,27,IDO1;LGALS9;WNT5A;LYN;ADAM8;HCAR2;CCL5;NR4A3;CD274;CDKN2A,GO:BP
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.0296784794188148,0.0995629201158817,0.352487857583619,0.530290213930332,1.60843206768871,20,SYK;MYD88;TYROBP;VAMP8;DNASE1;DNASE1L3;ITGB2;VAMP7;CD177;FCER1G;BCR;LILRA2,GO:BP
GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS,0.0296784794188148,0.0995629201158817,0.352487857583619,0.527208604797259,1.59908518777369,20,AURKB;CDCA8;BIRC5;ECT2;RAB11A;KIF20B;INCENP;NUP62;RBX1;DCAF11;CUL4A,GO:BP
GOBP_CAMP_BIOSYNTHETIC_PROCESS,0.0296949223202763,0.0995629201158817,0.352487857583619,-0.670104687472672,-1.58889054429473,10,ADCYAP1R1;ADCY2;ADCY5;ADCY6;ADCY9,GO:BP
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,0.0297390302339954,0.0996421364245093,0.352487857583619,0.419902851868115,1.47945528225374,40,OAS1;NOS2;TNF;PNPT1;PPIF;CISD1;TEFM;SHMT2;TRAP1;DNAJC15;IDE,GO:BP
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,0.0298145867007923,0.0998265411557841,0.352487857583619,-0.356686407526813,-1.38606272715818,73,ETV5;TBX1;CD34;NTN4;AGT;LGR4;AR;SPRY1;GATA3;BMP4;HOXA11;WNT2;WNT2B;DKK1;WNT3A;BMPR1A;SIX4;PDGFA;EDN1;HGF;GDNF;ROBO2;FGFR1;APCDD1;MSX1,GO:BP
GOBP_NON_MOTILE_CILIUM_ASSEMBLY,0.0298686026977837,0.0999386190678939,0.352487857583619,-0.383615493871265,-1.43290666376479,60,TMEM80;CCDC13;TTBK2;BBS2;DYNC2H1;BBS1;TMEM216;PIBF1;RPGRIP1;IFT140;NPHP3;KCNQ1;IFT122;RPGRIP1L;BBS10;CEP126;TTC8;CEP250;PCM1;TBC1D32;IFT80;ARL13B;ENKD1;TOGARAM1;IFT172,GO:BP
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.0366450429584263,0.100280147497011,0.321775918075361,0.550304073857451,1.51802512783341,16,TNFSF10;CASP8;FASLG;FADD;TNFRSF10A;TRAF2;CFLAR;LY96;TNFRSF10B,Reactome
REACTOME_RSV_HOST_INTERACTIONS,0.0368971877494246,0.100769012757891,0.321775918075361,0.345241844274023,1.40050152710118,80,OAS2;UBE2L6;IFIH1;MED8;TRIM25;ISG15;STAT2;HERC5;EIF2AK2;IFNAR2;MED31;MED4;CD209;TLR2;TLR7;CCNC,Reactome
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,0.0301708145294645,0.100880421089928,0.352487857583619,-0.355015918898699,-1.42008362859568,89,DGAT2;SORBS1;PRKAG2;RORC;SERPINA12;PPP1R3G;LEPR;PDK2;IRS1;IGF2;PPP1R3B;MLYCD;TFF3;FOXO1;IRS2;LEP;FBP1;ACACB;PDK4;NFE2L1;ADIPOQ;NR3C1;OGT;MST1;C1QTNF3;INSR;DDB1;RORA;PPARA;SIK1,GO:BP
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.0303379157332051,0.101356534782286,0.352487857583619,-0.539194168575129,-1.52478495582564,19,ZBTB16;BMPR1B;HOXA11;SOX5;ACVRL1;PRKG2;SOX6;PKDCC,GO:BP
GOBP_CELL_JUNCTION_MAINTENANCE,0.0303757097045372,0.101356534782286,0.352487857583619,-0.395589657003888,-1.42358633105053,50,CAMSAP3;BSN;WHRN;CLDN1;SHANK1;C1QL3;GIT1;C1QTNF3;CLDN3;OPHN1;ADGRB3;CBLN3;ITGB3;RIMS1;NLGN2;CSF1R;FERMT2;PLXNA4;MYADM;F2R;RAB3A,GO:BP
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.0303580242178221,0.101356534782286,0.352487857583619,0.258480670421237,1.24391796209232,262,TMEM30B;MX2;NDEL1;SP100;PLA2G4E;PLA2G3;NRDE2;ALDH7A1;ARHGAP1;FRAT2;PCSK9;NSUN2;MAPK14;ZC3H12A;IFI27;STX18;ECT2;CWH43;CDK1;RAB11A;SPAG5;MTMR4;UHMK1;KIF20B;RAN;DYNLL1;YWHAB;KHDRBS1;RIOK2;DDX39A,GO:BP
GOBP_PROTEIN_DNA_COVALENT_CROSS_LINKING_REPAIR,0.0304314708701969,0.101472999166215,0.352487857583619,0.6568122272922,1.60482509205033,10,BRIP1;FAM111B;GCNA;TEX264;VCP;SPRTN;HMCES;TRAIP,GO:BP
GOBP_REGULATION_OF_BLOOD_PRESSURE,0.0305086920363703,0.10166081284722,0.352487857583619,-0.305459784890943,-1.33669343351381,160,CCDC93;ADRA2B;AGTR1;ADAMTS16;ACTA2;KCNJ8;TBXA2R;CYP4F12;KCNK3;IER3;CYP4A11;ATP1A2;SCNN1B;DDAH1;AGT;EDN2;ASIC2;AR;ADRB2;RARRES2;NPR1;NCALD;GPR37L1;TAC1;GAS6;MIR27B;CORO2B;CTSG;NR2F2;MECP2,GO:BP
GOBP_ORGANIC_ANION_TRANSPORT,0.0309160363102906,0.102947649999702,0.352487857583619,0.240863307243625,1.20177026177191,350,PLA2G2F;SYK;SLC26A4;SLC6A14;FABP5;NOS2;SLCO5A1;SLCO4A1;SLC26A9;CROT;TNF;PLA2G3;SLC2A5;GLTP;SLC52A3;SLC16A10;SFXN1;PTGES;SLC25A15;CRABP2;ATP8B1;CD47;SLC16A14;SLC37A4;LRRC8B;GOT2;TMEM241;ACE2;PPARD;SLC16A6,GO:BP
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,0.0310279649195588,0.103249691746685,0.352487857583619,-0.344073377528305,-1.3934527399793,93,DGAT2;RORC;SERPINA12;AGTR1;GPR146;MALRD1;DKK3;ABCA2;ACADL;H6PD;AGT;FMO5;APOE;INSIG1;EPHX2;STAT5B;MIR27B;CES1;PDE8B;NR1D1;LEP;ASAH1;STAR;STAT5A;NR3C1;AKR1C3;MBTPS1,GO:BP
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,0.0311823657548907,0.103621727730562,0.352487857583619,0.479622561167229,1.54975194886508,25,CDC6;TIMELESS;FBXO5;DYNLL1;GTPBP4;LRR1;CUL2;TIPIN;ATR;CDT1;RBX1;S100A11;ELOC,GO:BP
GOBP_MESODERMAL_CELL_DIFFERENTIATION,0.0311695000278265,0.103621727730562,0.352487857583619,-0.467241047074503,-1.49457297359627,29,ITGA8;ITGB1;TAL1;BMP4;HOXA11;DKK1;WNT3A;KLF4;BMPR1A;FOXC2;ITGB3;FGFR1;NODAL;INHBA,GO:BP
GOBP_NUCLEOSIDE_SALVAGE,0.0313638341144148,0.104153619772442,0.321775918075361,0.638672183834822,1.63026291135758,11,PGM2;APRT;DNPH1;HPRT1;PNP;ADK,GO:BP
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.0313969233174243,0.104192381950388,0.321775918075361,0.535590936963199,1.54016126437962,17,IDO1;LGALS9;WNT5A;ADAM8;CCL5;CD274,GO:BP
GOBP_PIGMENT_METABOLIC_PROCESS,0.0314678746850074,0.104356653266913,0.321775918075361,0.362714234089614,1.45265094370386,77,HMOX1;WNT5A;HMBS;RAB38;PMEL;UROS;FLVCR1;CDH3;SLC25A39;SLC11A2;SLC7A11;UGT1A7;ABCB10;ABCC1;ABCB7;UGT1A9;UGT1A10;UGT1A8;COX10;UGT1A1;UGT1A3;UGT1A4;UGT1A5;CTNS;DDT;ALAS1;ABCB6;UGT1A6;SRRD;HMOX2,GO:BP
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.0383504126649996,0.104529653605794,0.321775918075361,0.551432618013921,1.54057509955611,17,YWHAB;EXOSC8;EXOSC1;EXOSC5;EXOSC4;EXOSC9;TNPO1;DIS3;MAPKAPK2;DCP2;EXOSC2;EXOSC3,Reactome
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS,0.0315996217587869,0.104722179738759,0.321775918075361,0.389850121925706,1.45830703445763,52,PLA2G4B;GDPD3;PLA2G4D;PLA2G4E;SMPD3;SMPD1;PAFAH1B3;PRDX6;PLD2;PLA2G4F;LIPG;PLPP6;SMPDL3A;LDLR;ABHD16B;PLCG2;PAFAH1B2,GO:BP
