"gene","logFC","SE","P","I2","k","FDR"
"CCDC117",0.13387120354864,0.0523942356044319,0.0106164908317496,37.006930818908,4,0.0238580805261894
"SEC14L1P1",-0.202062513024462,0.0790858865911771,0.0106195232316783,25.6497905887916,4,0.0238627385395729
"RP11-1D12.1",-0.641131121132728,0.250960264087717,0.0106275783791185,0,2,0.0238786811218182
"C9orf66",0.266199990263519,0.104220667569498,0.0106433389577587,13.9363031197237,3,0.0239119322843899
"SLC7A8",0.507759210193276,0.198803771196145,0.0106471137946908,85.854962084809,4,0.0239182520208493
"RP13-923O23.6",-0.54497684780383,0.213385685184969,0.0106507866000371,45.7653507123941,3,0.0239243414269668
"CNTN3",-1.00340270830508,0.392963412999102,0.0106669166603522,90.0824373366446,4,0.0239584093285447
"ENPP5",-1.41953565193896,0.555953679424785,0.0106697004046972,93.4305940243467,4,0.0239624973142343
"PPP5C",0.130827414916211,0.0512393933161337,0.0106720267904099,36.2536100957689,4,0.0239655574975465
"AC010240.2",-0.218749915269947,0.0856789388735692,0.0106758044994925,0,4,0.0239718759873922
"DALRD3",-0.0831019168674451,0.0325504168475596,0.0106792877275788,0,4,0.0239775321565665
"MXRA5",-0.583129267086177,0.228416037137384,0.0106822152727442,81.4958880961485,4,0.023981939777181
"HOXC13",0.513640916581849,0.201281618582578,0.0107152000810439,92.212153035431,4,0.0240538200970694
"MTR",-0.458447183528492,0.179679164326999,0.0107267526603943,93.3529727988218,4,0.0240775800373141
"RPS3AP49",-0.369226321089917,0.144718728655053,0.0107310349462664,75.8679257363281,3,0.0240850180498114
"MT-TQ",0.445184619766139,0.17451627634978,0.010742563101719,47.1553226258694,3,0.024108716072865
"NUDT16P1",-0.255862332186723,0.100307040598332,0.0107478646730314,25.0299752489233,4,0.0241184372312606
"CHCHD2",0.285558137737554,0.111956197897837,0.0107530340525826,81.4234683880317,4,0.0241278600208915
"CCDC77",-0.129315956951447,0.0507028771113443,0.0107579060654305,12.5281441698565,4,0.0241346058021479
"PNKD",-0.153092352872452,0.0600255704339023,0.0107583251536699,42.808305454895,4,0.0241346058021479
"ADARB2",0.919092605762896,0.360367427743158,0.0107589521964453,72.5874195525878,3,0.0241346058021479
"RP11-400F19.6",0.321982578860702,0.126248547867095,0.0107603586893349,74.0203981125093,4,0.0241355835440196
"ZBTB48",-0.23933166839173,0.0938536148952513,0.0107706622332087,61.4942572635932,4,0.0241565154767717
"PLCB2",0.53277245770173,0.20893783945873,0.0107751069110305,72.6216189162883,4,0.0241643045138605
"CTD-2140B24.4",-0.307634545613684,0.120656695480862,0.0107825468877923,81.3408233030116,4,0.024178808811601
"CCNI",-0.275855386063962,0.108196963844098,0.0107856848505512,85.0263031502907,4,0.0241836645170248
"RP11-592N21.1",-0.190386238227694,0.0746776280212973,0.0107895635136267,59.0646378380128,4,0.0241901799954775
"TPMT",0.29943264348885,0.117463204930399,0.0107982377176907,87.174572103979,4,0.0242068364402787
"RP11-267J23.4",0.324110475530615,0.127145101388288,0.0107989397825148,66.1824852742016,4,0.0242068364402787
"RBM4",0.191572559936831,0.0751539527166407,0.0108011138462603,82.812400185925,4,0.0242095273932855
"RPL12P32",-0.226305401970098,0.0887925088906329,0.0108125496996715,0,3,0.0242329752890519
"DIRAS1",-0.946176451541467,0.371294204256783,0.0108243126260775,86.0592140771527,4,0.0242571519250218
"MRPL34",0.203913551372864,0.0800228067507686,0.0108282564491339,68.905974764004,4,0.024263803267925
"TBC1D4",-0.245830393916886,0.0964744300959016,0.0108298872085199,86.4070056969582,4,0.0242652707989777
"RP11-557N21.1",-0.70052532903179,0.274920636953868,0.0108311357410365,0,2,0.0242658817313823
"SV2C",-0.746058465196674,0.292825360222085,0.0108406709220841,78.7853362332128,3,0.0242850561395084
"NCOA5",0.15285145255642,0.0599976011626356,0.0108458657988098,64.8948240779248,4,0.0242935645103139
"RPS3AP34",-0.813082461495382,0.319155229547254,0.0108464229547778,87.2449685040033,4,0.0242935645103139
"LL21NC02-21A1.1",-0.308486980636757,0.121092646442549,0.0108488958443424,0,2,0.0242969147136285
"RP11-644F5.11",-0.365903849105524,0.143634104712222,0.010850658394453,72.2442828223953,4,0.0242970653928897
"ZNF618",-0.307621837983158,0.120756127140949,0.0108509173645958,64.7041352149873,4,0.0242970653928897
"ELP6",0.298404951688262,0.117154632095688,0.010862126967815,80.3162719943978,4,0.0243199756151348
"TCN2",-0.47864910335603,0.187923243703317,0.0108639182496071,65.2197674715881,4,0.0243217962721464
"C7orf49",0.152412086899191,0.0598405172367146,0.0108662333497244,65.3313958004342,4,0.0243247892036592
"RP11-307E17.8",-0.618750096100662,0.242991109011828,0.0108843553002889,51.7776357075023,3,0.0243631631017179
"C19orf53",0.269984957450394,0.106031964681169,0.0108884034850902,75.4616205904531,4,0.0243683767083385
"C14orf119",0.420370205840099,0.165093694384788,0.0108886444786596,93.9430352806746,4,0.0243683767083385
"RP11-101E7.2",-0.363678699652861,0.142834529504087,0.0108917145950443,67.5064061459265,4,0.02437305391652
"DDX50",-0.0650921634418404,0.0255672741470276,0.0108991031983132,2.15486274700074,4,0.0243873931547966
"ZBTB45P2",0.246671845666706,0.0968907604844966,0.010900395313606,27.6560057616391,4,0.0243880897847873
"C20orf202",-0.473222387941741,0.1858990227965,0.010909375110173,35.4814587425213,3,0.0244059848393667
"VMA21",0.1754766809063,0.0689411078331308,0.0109179902120557,66.6708641255416,4,0.0244230608683858
"RP11-227G15.12",0.38354622803244,0.150718551485891,0.0109345208742287,80.4536988325915,4,0.024456277604284
"DNAJA4",-0.348520163474949,0.13695517918501,0.0109348063381497,84.7571988595689,4,0.024456277604284
"ITPRIPL2",-0.476833861585853,0.18738554485231,0.0109381911602095,92.4614299627373,4,0.024461647755173
"STRADB",-0.40104374995382,0.157608866428228,0.0109418428992354,85.1720358543155,4,0.0244664302564812
"CH507-9B2.1",-0.455816098605472,0.17913523975034,0.010942297550162,83.6080346956198,4,0.0244664302564812
"RGPD6",-0.732904769204252,0.288041067451942,0.0109451421526724,61.7595034204655,3,0.024470590250706
"RPS4XP20",-0.349440827775858,0.137339029597819,0.0109476146654017,0,2,0.0244739176723797
"IL9R",0.533160267584274,0.209566022663321,0.0109554701109562,18.1688088857773,3,0.0244892772185399
"RP11-191L9.4",-0.73952901023087,0.290701740343362,0.0109608588547763,85.1889955045591,3,0.024497981867042
"AC005306.3",-0.275793655702164,0.108412479283051,0.0109613346035836,71.1769544859144,4,0.024497981867042
"TUBA1B",0.359095107770541,0.141160739584637,0.01096306839153,82.224496934967,4,0.024498422917211
"ZNF891",-0.338818861753011,0.133190845705779,0.0109635023816747,83.8286143146615,4,0.024498422917211
"BCAT1",-0.211773670294471,0.0832559193335449,0.0109701883169047,0,4,0.0245103036154832
"OR7E47P",-1.52531320533666,0.59966052686181,0.0109707906072681,92.7248785251103,3,0.0245103036154832
"SEPHS2",0.298544828549375,0.117373783996495,0.0109735721978849,82.6533772527205,4,0.0245143155397185
"MIR1244-1",0.157456900445613,0.0619165798477656,0.0109889797188247,0,4,0.0245465297959302
"TFEC",0.650236909260719,0.255714289272175,0.0109960013836047,83.3411747930745,3,0.0245600081204271
"RP11-737O24.3",0.600154058973813,0.236032524343923,0.011000741801294,75.509795686572,4,0.0245683892249845
"PLEKHB2",0.213831591529084,0.0841186167626217,0.0110212422265959,84.9425081456672,4,0.0246119631079061
"ACBD3",0.166739703392639,0.0656013376446284,0.0110311043970212,64.0342780656898,4,0.0246317745991675
"RP11-273G15.2",-0.857408516779032,0.337360688812937,0.0110372025506921,79.3934916940026,3,0.0246431784704598
"SPCS2P4",0.249698580441325,0.0982502047953307,0.0110391814213231,79.8941986901497,4,0.0246453838411403
"GPD2",-0.313509908716626,0.123361701916194,0.01104134176904,84.4600309685569,4,0.0246479939338314
"ZNF575",0.571636149945044,0.224967157931534,0.0110543506091911,88.8856645632543,4,0.0246748188732626
"SLC43A3",0.390209397383791,0.153571072492432,0.0110566180704453,85.9267251867856,4,0.0246776649259215
"CSF1R",-0.511766023639115,0.201446818072049,0.0110709207591859,85.7854566411355,3,0.0247062714746011
"RPL5P3",-0.210345031953568,0.0827987783059633,0.0110714221443529,31.830842905812,3,0.0247062714746011
"KREMEN2",-0.681923214131761,0.268430905042614,0.011072416852529,76.4226709535616,4,0.0247062739999091
"SLC3A2",0.345604787058035,0.136048320906872,0.0110754538931771,81.5947907412173,4,0.0247108332443016
"GALR1",-1.16268407737966,0.457701715812471,0.0110768208590406,47.0060956297886,2,0.0247116658425357
"CTA-243E7.1",-0.673570123291459,0.265172468047985,0.011081416115591,71.1017244939503,3,0.0247196997515284
"PROM1",0.636362887209293,0.250536335576055,0.0110851716328705,53.0973759016003,3,0.0247258591516827
"EXTL3",0.181829591392167,0.0715882018802814,0.0110872134316041,66.5870371997499,4,0.0247273056149873
"DDX3X",0.218430583361601,0.0859990292790719,0.0110878089603116,72.6531544206399,4,0.0247273056149873
"UCHL5",0.261834304378093,0.103092284462414,0.0110914274843425,82.1506730947581,4,0.0247331571899974
"UBXN10",-0.860963973317185,0.33903539180482,0.0111026401399778,86.8965206304199,4,0.0247559258189871
"RP11-456P18.2",-0.629116977048089,0.24774037517092,0.0111036290782258,0,2,0.0247559258189871
"FBXO8",-0.220202080610801,0.086715130552046,0.0111051284814157,75.478749979811,4,0.024757049024465
"MTMR2",0.191349134324573,0.0753575973166794,0.0111101554155231,69.1053500016793,4,0.0247660353709008
"UMAD1",-0.110432599249255,0.0434960300604645,0.0111197740988945,0,4,0.0247852548174175
"CTC-338M12.4",-0.275711597177897,0.108611071488648,0.0111321795459347,75.1812631811344,4,0.0248106817772889
"RP11-77K12.1",-0.195931055712622,0.0771876684693882,0.0111369371987774,45.2034620229561,4,0.0248190607980641
"TAF1B",0.322737456621144,0.127172601842651,0.0111554651850346,81.729966522669,4,0.0248561305529396
"GHITM",0.409422135868052,0.161332034139859,0.0111564161251451,93.3294036679091,4,0.0248561305529396
"GLMN",0.382235397505902,0.150619437021208,0.0111565701400048,87.6386125605376,4,0.0248561305529396
"RP11-307C19.2",-1.74840710502728,0.688969961124858,0.0111579872538579,93.8969880134485,2,0.0248570606570892
"RP11-879F14.2",-0.344175319757501,0.135636396172369,0.0111652155069824,0,2,0.0248709351246641
"OXLD1",0.172465719223857,0.0679698287721962,0.0111683607885073,34.9586917620285,4,0.0248757129493928
"C2orf69",0.219244965684498,0.0864125167121886,0.0111746315653024,70.3664701662333,4,0.0248874508287336
"TMLHE-AS1",-0.34256255045266,0.135019384604514,0.0111763505241881,26.7583053628826,3,0.0248890499851748
"GJA1P1",0.272181517662184,0.107292703957596,0.0111866716792834,44.8736941476119,4,0.0249098037052979
"EIF2S2P3",0.589977103641867,0.232590807010723,0.0111952277749931,92.7961874937683,4,0.0249266237332538
"CYP2R1",0.264963120160261,0.104466415589707,0.0112015554899377,72.1834118489529,4,0.0249384796143603
"ANKRD54",0.155498898876631,0.061311199718329,0.0112055227654401,29.4618678147764,4,0.0249450787005759
"FAM3C",-0.291236251684769,0.114850983327622,0.0112198798000919,81.6223266311832,4,0.0249748036083685
"GFRA2",-0.660457198521179,0.260461497925491,0.0112216702090616,85.3867228806508,3,0.0249765531165883
"ANKLE2",0.124575720197346,0.0491308397332019,0.0112257724390579,56.2496730883888,4,0.0249834473704121
"RP11-488L18.1",0.56744418077668,0.223804899850671,0.0112305756413485,73.5109446387369,4,0.024991900295129
"MSTO1",0.312817901150706,0.123383739332835,0.0112342986714645,76.3224117112817,4,0.0249979481668578
"MTHFD1L",0.512167591448325,0.20202068900208,0.011237561399018,86.6326790562596,4,0.0250000104882811
"VLDLR",0.368713684447711,0.145437504107183,0.0112381986596156,68.6150968320733,4,0.0250000104882811
"AC097467.2",-0.397493359817383,0.156789604387428,0.0112382416648438,0,3,0.0250000104882811
"ZNF331",-0.397831985121861,0.156929423237805,0.0112414812532837,93.6713950902191,4,0.0250046762846117
"CPM",-0.342534731810801,0.135118225925488,0.0112423502317204,70.9958603870484,4,0.0250046762846117
"RP11-483C6.1",-2.42085861852844,0.955330679487774,0.0112751661894329,85.5568535657954,2,0.0250754210237401
"SYNJ2BP-COX16",0.153608285766826,0.0606248617652243,0.0112848985976363,61.8019628600136,4,0.0250948210095533
"MIR4260",-0.233556298736104,0.0921916344336527,0.011296891648646,0,2,0.0251192441862857
"BBS5",-0.187146631731855,0.0738735860421395,0.0112982522351433,55.0714174889836,4,0.0251200232545666
"FHL2",-0.203425678147329,0.080312740446204,0.0113117040615626,47.9279468515887,4,0.0251476828962732
"ZNF469",-0.753862066523,0.297652048262049,0.0113189162756424,86.2624407867633,3,0.0251614672009766
"HOXA13",-0.94149800644788,0.371748739820256,0.0113213860411835,80.1332652744026,3,0.0251647077232564
"BCAP29",-0.331463611574457,0.130896760998763,0.0113332442427056,81.2594229097079,4,0.0251888140274506
"IRF5",-0.3512129472291,0.13871866669542,0.0113466970649009,74.8623785846368,4,0.0252164598459045
"RP11-177C12.1",0.63859007930566,0.252231732830582,0.0113491812407336,89.5520238301979,4,0.0252197266069778
"RHEBP1",0.118748364534771,0.0469041317751182,0.0113502959841641,5.70423310312445,4,0.0252199499546264
"RBPJP7",-2.46618970740351,0.97415753751388,0.0113539286168313,93.9525642339743,2,0.0252257674219199
"ZSCAN26",-0.35078780288395,0.138572616684723,0.0113596330018771,83.3012902045611,4,0.0252345677359196
"MPPED1",-0.487235007733948,0.192474382182722,0.0113599192164354,14.2018560022954,2,0.0252345677359196
"ST20",-0.132581180876875,0.0523823089248844,0.0113728210579961,0,4,0.0252607172325998
"LBR",0.302750802155494,0.119616978695355,0.0113737227594381,76.522242494562,4,0.0252607172325998
"PPIAP11",0.389476629736191,0.153914122594886,0.0113906534788363,89.4229066626285,4,0.0252960604987714
"DOCK9-AS2",0.678621343288145,0.268205613736568,0.0113988440271416,92.7425732660925,4,0.025311989246196
"FAM155A",-0.27645509966643,0.109268318089344,0.0114043918775525,0,2,0.0253220473638022
"NDUFS1",0.135595849046966,0.053598542804554,0.0114113874770043,65.0818944663311,4,0.0253353179467134
"RP11-298I3.1",-0.139433675707927,0.0551199660360788,0.011417958353277,0,4,0.0253469038154354
"SNORA37",-0.488104970747283,0.192955923857471,0.0114186445966584,0,2,0.0253469038154354
"PDAP1",0.363360557899308,0.143651041385954,0.0114235940451955,91.688470079274,4,0.0253556270220327
"LIMD1",-0.265055505448358,0.104802568364356,0.0114357523749916,89.6358791363559,4,0.0253803479611336
"SLC6A20",-0.420037101122817,0.166085952781947,0.0114376790438974,0,2,0.0253823585100895
"XXyac-YRM2039.3",-0.707439557978833,0.279736319770242,0.0114403866970971,74.9704258095234,3,0.0253861016964142
"ZG16B",0.370634996274539,0.146576785643568,0.0114516374608622,42.6289914416123,4,0.0254087995986257
"FAM192A",0.125603108423548,0.049674307399524,0.0114540430428389,72.9277756561907,4,0.025411869584514
"CEP126",-0.795129202970597,0.314471470975706,0.0114563447399601,94.4269044422963,4,0.0254139198731115
"IZUMO4",-0.243256813032891,0.0962081953537214,0.0114570112514107,0,4,0.0254139198731115
"KRT78",0.788987362162987,0.312060181715577,0.0114610504130427,88.1419955479192,4,0.0254206118607368
"RP11-453N18.1",-0.840723096000962,0.332534241414942,0.0114639174282049,0,2,0.0254247030654427
"AC007566.10",-0.176687783744356,0.0698889349126573,0.0114674356706425,28.4906241494842,4,0.0254302377050028
"FUNDC2P2",0.166983057468738,0.0660704952015338,0.0114927939083184,0,2,0.0254841995117037
"LINC01001",0.676080569877779,0.267557231057892,0.0115086261490043,88.1677160123765,4,0.025517030568091
"RPS9",-0.120388082905222,0.0476452272813375,0.0115119946515721,0.936378328265797,4,0.0255222235205058
"NCK2",0.27988134736477,0.110769672782811,0.0115140948246834,85.7609117602849,4,0.0255235883880246
"RHBDF2",0.558626967986059,0.221094450241669,0.0115158165367087,94.236910133135,4,0.0255235883880246
"RP3-467N11.2",0.156660488858191,0.0620039709115495,0.0115165953027515,0,4,0.0255235883880246
"TM7SF2",0.148915132046927,0.0589385558725849,0.0115167160666628,0,4,0.0255235883880246
"HSPA8P9",0.621487669374216,0.246008255070602,0.0115274982905218,78.6022600057488,4,0.0255452074228782
"RPL12P42",-0.23781826812937,0.0941528406805835,0.0115410670573861,51.3209784317809,4,0.0255729970993551
"KCMF1",0.252623367419914,0.1000229689437,0.0115483300087104,91.3115891165835,4,0.0255868104781782
"CYP51A1P2",0.490869905509929,0.194356502171754,0.0115495621793533,83.4497190195743,4,0.0255872606158054
"IGSF9B",-0.336661559169954,0.13330173192291,0.0115513963006441,27.670722477341,4,0.025589044134683
"MUM1",-0.350280371662807,0.138720394294488,0.0115671293407663,87.3461591917394,4,0.0256216139486455
"NLRP3P1",0.699810186832294,0.277153111192611,0.0115699974818439,24.0372187884852,3,0.0256256842775033
"SPINT1",0.224583164113793,0.088958120220254,0.0115831920445705,66.2264879180162,4,0.0256526232080771
"RP11-585P4.5",0.800677252604339,0.317176092952993,0.0115898131627713,83.8392377236316,4,0.0256650008108888
"PHF12",-0.249103528886602,0.0986849640664302,0.0115952097906689,74.8243832415993,4,0.0256739682559047
"UBQLN4P1",0.26963594721845,0.106820016919997,0.0115959276716024,72.9098514715609,4,0.0256739682559047
"CDK2AP2",0.515671234205736,0.20429364825924,0.0115972903387565,88.9191850875865,4,0.0256746992132764
"PRAG1",0.260309648588845,0.103141363204856,0.0116089230434071,63.66818121284,4,0.025698164372595
"RABGAP1L",-0.57734544563292,0.228785680307895,0.0116186154243031,94.229359333483,4,0.0257173305270359
"RP11-78O7.2",-0.733770005233332,0.290797907002679,0.0116259573663319,71.3776041923387,3,0.0257302224981012
"MAP7D2",0.868239104450716,0.344091176785912,0.0116265092893374,87.6143263811879,4,0.0257302224981012
"A1BG",-0.229869087491279,0.0911011213898167,0.0116282300477808,0,4,0.0257317405328928
