"collection","pathway","NES","ES","padj","pval","size","leadingEdge"
"Reactome","REACTOME_DNA_REPAIR",2.42723665449829,0.520471028967484,4.17933268160906e-17,4.2615191218155e-19,281,"KPNA2;CCNA2;PCLAF;UBE2L6;TIMELESS;TRIM25;UBE2T;CLSPN;FANCI;EXO1;TDP1;CHEK1;RAD51;BLM;RUVBL1;DTL;EME1;PCNA;POLB;RNF168;TDG;POLE2;VCP;POLQ;FANCD2;ASCC3;TDP2;RAD51AP1;UBE2N;NSD2"
"Reactome","REACTOME_S_PHASE",2.64859568768975,0.616538399545521,7.57411538928807e-17,8.27470727161844e-19,150,"GINS3;CCNE1;CCNA2;CDC6;UBE2C;CDC25B;CDCA5;CDC25A;GINS1;TFDP1;GINS4;PSMD11;CDC45;ORC1;ORC6;PSMA5;ESCO2;PCNA;PSMB2;PSMA3;POLE2;MCM4;PSMD1;MCM6;CUL1;GINS2;PSMA6;PSMD6;PSMC4;SKP2"
"Reactome","REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES",2.626717182682,0.606994796364747,9.13456618129084e-17,1.06447967152697e-18,158,"KPNA2;STAT1;OASL;GBP1;OAS2;UBE2L6;OAS3;EIF4A1;GBP5;STAT3;NUP210;OAS1;CDK1;MX1;GBP2;TRIM25;EIF4A3;ILF2;NUP50;PTPN2;EIF2S2;TUBA1C;ADAR;UBE2N;TUBB6;CASP1;PPP2CA;HSPA8;NPM1;SFN"
"Reactome","REACTOME_MITOTIC_PROMETAPHASE",2.51626882556272,0.56157357426315,1.20443484322584e-16,1.49128858957314e-18,196,"CCNB1;NCAPH;KIF2C;CCNB2;BIRC5;SKA1;BUB1;ZWINT;CDCA5;ERCC6L;PLK1;NDC80;CENPN;NEK2;CDC20;SPC25;NCAPG;BUB1B;CDCA8;CDK1;AURKB;SPC24;KIF18A;MAD2L1;NUF2;KNL1;CENPF;ZWILCH;TUBG1;SGO1"
"Reactome","REACTOME_HIV_INFECTION",2.49412070487454,0.550916116281865,1.7330619838049e-16,2.2720404740341e-18,217,"CXCR4;RCC1;RAN;NUP210;PSMD11;PSMA5;CCNK;NUP50;RANBP1;PSMB2;PSMA3;SLC25A5;PSMD1;NELFCD;LCK;PSMA6;PSMD6;AP1S3;CD28;PSMC4;NPM1;NUP88;POM121;PPIA;PSMD12;KPNB1;CCR5;ELOA;CD247;AP2S1"
"Reactome","REACTOME_TRANSLATION",2.27035247597587,0.479414195593771,5.77768294917031e-16,7.99533692893196e-18,346,"EIF4A1;PSMD11;PSMA5;RPL26L1;EIF2S2;TSFM;PSMB2;PSMA3;VCP;PSMD1;EIF2B2;MRPL15;ASCC3;PSMA6;PSMD6;EIF4EBP1;MRPL46;MRPL51;PSMC4;EIF5;EIF4E;MRPS15;PSMD12;RPL22L1;MRRF;MRPL13;GSPT1;RPS26;APEH;MRPL36"
"Reactome","REACTOME_DNA_REPLICATION_PRE_INITIATION",2.75216058637519,0.695458232191587,6.30879590463974e-16,9.18979738476291e-18,89,"CDC6;UBE2C;MCM10;PSMD11;CDC45;ORC1;ORC6;PSMA5;PSMB2;PSMA3;POLE2;MCM4;PSMD1;MCM6;PSMA6;PSMD6;PSMC4;ANAPC7;DBF4;PSMD12;KPNB1;POLE3;UBE2S;POLA2;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;UBE2D1"
"Reactome","REACTOME_MITOTIC_G2_G2_M_PHASES",2.53787908175125,0.572773941274631,6.84145076353817e-16,1.09622663363321e-17,186,"CCNB1;FOXM1;CCNB2;CCNA2;AURKA;TPX2;TICRR;CDC25B;HJURP;PLK1;CDC25A;NEK2;GTSE1;CDK1;PSMD11;MYBL2;E2F3;FBXW11;PSMA5;CENPF;FKBPL;CDC25C;HMMR;PSMB2;TUBG1;SGO1;PSMA3;PSMD1;TUBA1C;CUL1"
"Reactome","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",2.68972623356639,0.657747996934628,6.84145076353817e-16,1.04876468460464e-17,110,"KIF2C;BIRC5;SKA1;BUB1;ZWINT;UBE2C;ERCC6L;PLK1;NDC80;CENPN;CDC20;SPC25;BUB1B;CDCA8;AURKB;SPC24;KIF18A;MAD2L1;NUF2;KNL1;CENPF;ZWILCH;SGO1;RCC2;CENPE;CENPI;PPP2CA;ANAPC7;DYNLL1;NDEL1"
"Reactome","REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",2.65210759033787,0.6422938810934,9.74648354495954e-16,1.63269571401362e-17,117,"RCC1;RAN;NUP210;PSMD11;PSMA5;NUP50;RANBP1;PSMB2;PSMA3;SLC25A5;PSMD1;LCK;PSMA6;PSMD6;AP1S3;CD28;PSMC4;NPM1;NUP88;POM121;PPIA;PSMD12;KPNB1;CD247;AP2S1;RAE1;PSMA4;NUP37;PSMD2;PSMD14"
"Reactome","REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",2.35908148406492,0.504387848283233,1.59721966325125e-15,2.79193531813766e-17,286,"NUP210;PPIL1;DDX39A;EIF4A3;NUP50;SRSF1;CSTF2;CPSF3;SNRPD3;SRSF2;SNRPD1;HSPA8;TRA2B;EIF4E;EFTUD2;NUP88;POM121;RBBP6;HNRNPA2B1;RAE1;POLR2H;PLRG1;CCAR1;SNRPG;SRSF9;NUP37;SNRPF;SNRNP40;GLE1;HNRNPL"
"Reactome","REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",2.75989507705041,0.708151512253581,1.60702511186171e-15,2.92612001431485e-17,79,"CCNE1;CCNA2;CDC6;UBE2C;PSMD11;ORC1;ORC6;PSMA5;PSMB2;PSMA3;MCM4;PSMD1;MCM6;CUL1;PSMA6;PSMD6;PSMC4;SKP2;ANAPC7;PSMD12;UBE2S;CCNE2;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1"
"Reactome","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",2.7941383273561,0.722983607458373,2.31416610280984e-15,4.38225190626773e-17,75,"CCNB1;PTTG1;CCNA2;AURKA;UBE2C;PLK1;NEK2;CDC20;BUB1B;CDK1;PSMD11;AURKB;MAD2L1;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;SKP2;ANAPC7;PSMD12;UBE2S;PSMA4;FBXO5;PSMD2;PSMD14;BUB3"
"Reactome","REACTOME_TCR_SIGNALING",2.65701272149676,0.651881133833686,7.79187950294143e-15,1.53227055046918e-16,107,"PRKCQ;NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;LCK;PSMA6;PSMD6;UBE2N;PSMC4;CD3D;PSMD12;ENAH;BCL10;PTPN22;CD3E;CD3G;CD247;ITK;PSMA4;PTPRC;PSMD2;PSMD14;LCP2;PAG1;PSMB5"
"Reactome","REACTOME_INTERLEUKIN_1_SIGNALING",2.6421342002471,0.651053309620108,2.14473835845343e-14,4.37382913595747e-16,101,"NOD2;IRAK2;MYD88;NFKB1;PSMD11;S100A12;FBXW11;NLRX1;PSMA5;PSMB2;PSMA3;PSMD1;N4BP1;CUL1;IL1RN;PSMA6;PSMD6;UBE2N;PSMC4;PSMD12;CASP8;USP18;NLRC5;IL1B;PSMA4;PSMD2;MAP2K4;PSMD14;IRAK3;IRAK1"
"Reactome","REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION",2.61860695965874,0.629721144914612,2.30954068907573e-14,4.8781267285649e-16,121,"CCNB1;KIF2C;CCNB2;BIRC5;SKA1;BUB1;ZWINT;CDCA5;ERCC6L;PLK1;NDC80;CENPN;CDC20;SPC25;BUB1B;CDCA8;CDK1;AURKB;SPC24;KIF18A;MAD2L1;NUF2;KNL1;CENPF;ZWILCH;SGO1;RCC2;TUBA1C;CENPE;CENPI"
"Reactome","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",2.73154289456017,0.72499829392713,6.58266994945405e-14,1.43831098677073e-15,64,"CCNB1;PTTG1;CCNA2;UBE2C;PLK1;NEK2;CDC20;BUB1B;CDK1;PSMD11;MAD2L1;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;ANAPC7;PSMD12;UBE2S;PSMA4;PSMD2;PSMD14;BUB3;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1"
"Reactome","REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",2.51899588283457,0.594600797783554,1.36010117275977e-13,3.07087664643502e-15,136,"IL36G;NOD2;IRAK2;IL36RN;MYD88;STAT3;NFKB1;PSMD11;IL36A;S100A12;FBXW11;NLRX1;PSMA5;PTPN2;PSMB2;PSMA3;PSMD1;N4BP1;CUL1;IL1RN;PSMA6;PSMD6;UBE2N;PSMC4;CASP1;PSMD12;CASP8;USP18;NLRC5;IL1B"
"Reactome","REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",2.72830233353952,0.74139582273524,1.86898725409479e-13,4.35597903357852e-15,58,"CCNA2;CDC6;PSMD11;ORC1;ORC6;PSMA5;PSMB2;PSMA3;MCM4;PSMD1;MCM6;CUL1;PSMA6;PSMD6;PSMC4;SKP2;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;CDT1;MCM3;CDK2;MCM2;MCM5;PSMB3"
"Reactome","REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION",2.54427634932343,0.6187966724592,2.27232343354867e-13,5.46152027000045e-15,114,"PRKCQ;LYN;RASGRP1;NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;UBE2N;PSMC4;PSMD12;BCL10;PSMA4;PSMD2;PSMD14;PSMB5;MALT1;PSMA7;UBE2D1;PSMA2;PSMA1;CARD11;PSMB3;PSMB6;UBE2V1"
"Reactome","REACTOME_DOWNSTREAM_TCR_SIGNALING",2.65257013989168,0.671245795747425,2.40399599747274e-13,5.9530854999325e-15,86,"PRKCQ;NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;LCK;PSMA6;PSMD6;UBE2N;PSMC4;CD3D;PSMD12;BCL10;CD3E;CD3G;CD247;PSMA4;PSMD2;PSMD14;PSMB5;MALT1;PSMA7;UBE2D1;PSMA2;PSMA1;CARD11"
"Reactome","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",2.57324229568416,0.64213378052206,6.31703809062473e-13,1.61031560940907e-14,94,"S100A8;S100A9;MYD88;TAP2;PSME2;PSMD11;TAP1;PSMA5;NCF2;PSMB2;PSMA3;PSME1;PSMD1;PSMB8;PSMA6;PSMD6;FCGR1A;PSMC4;PSMD12;CD36;CTSL;PSMA4;PSMD2;PSMD14;CALR;PSMB5;PSMA7;PSMB10;PSMA2;PSMA1"
"Reactome","REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION",2.59786447687734,0.656468320019802,9.66323428419319e-13,2.53369580648911e-14,89,"TSFM;MRPL15;MRPL46;MRPL51;MRPS15;MRPL13;MRPL36;MRPL12;MRPL32;MRPL17;MRPL47;MRPS7;MRPS22;MRPL16;MRPL27;MRPL37;MRPL52;MRPS11;MRPL3;MRPL35;MRPS16;MRPS17;MRPL20;MRPS5;MRPL58;CHCHD1;MRPS12;MRPS10;MRPL19;MRPL11"
"Reactome","REACTOME_CHROMOSOME_MAINTENANCE",2.5437507569258,0.640332225732806,2.52736604056565e-12,6.81081890028617e-14,91,"CCNA2;HJURP;CENPN;BLM;KNL1;RUVBL1;PCNA;CENPW;CENPI;PIF1;NPM1;OIP5;DNA2;NOP10;POLA2;CENPK;POLR2H;RFC5;CENPL;CENPS;DKC1;RFC4;SHQ1;POLD3;STN1;CDK2;SMARCA5;RFC3;FEN1;CENPP"
"Reactome","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",2.69225306249307,0.718112302081624,2.54559763272506e-12,7.0453539725821e-14,61,"PTTG1;AURKA;UBE2C;PLK1;CDC20;PSMD11;AURKB;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;SKP2;ANAPC7;PSMD12;UBE2S;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1;UBE2E1;PSMB3;PSMB6;RB1"
"Reactome","REACTOME_CLEC7A_DECTIN_1_SIGNALING",2.57875095616271,0.652786259306937,3.29221899081107e-12,9.35153245751142e-14,87,"CLEC7A;SYK;NFKB1;PSMD11;CCL22;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;UBE2N;PSMC4;PSMD12;BCL10;CALM1;CASP8;PYCARD;IL1B;PSMA4;PSMD2;PSMD14;PSMB5;MALT1;PSMA7;UBE2D1;PSMA2;PSMA1"
"Reactome","REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",2.4403719608153,0.577589107782949,9.96632800738187e-12,2.90351872028605e-13,132,"KPNA2;CCNA2;TIMELESS;CLSPN;EXO1;TDP1;CHEK1;RAD51;BLM;EME1;PCNA;RNF168;POLE2;POLQ;TDP2;RAD51AP1;UBE2N;NSD2;BRIP1;HUS1;BRCA2;GEN1;POLE3;DNA2;RFC5;BRCA1;FIGNL1;RFC4;POLD3;CHEK2"
"Reactome","REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",2.61718702370468,0.691010875521913,1.45755082088866e-11,4.35248242217299e-13,68,"RASGRP1;NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PPIA;PSMD12;BCL10;CALM1;REL;PSMA4;PSMD2;PSMD14;NFKBIE;PSMB5;FKBP1A;MALT1;PSMA7;PSMA2;PSMA1;CARD11;NFKBIB;PSMB3"
"Reactome","REACTOME_PROGRAMMED_CELL_DEATH",2.30579095716271,0.520020060123503,1.68690561567363e-11,5.16023567795284e-13,189,"DSG3;LMNB1;PRKCQ;CASP4;STAT3;CASP7;TNFSF10;TFDP1;PSMD11;GZMB;IRF1;CLSPN;CYCS;TJP2;TNFRSF10A;PSMA5;CASP5;MLKL;C1QBP;YWHAQ;PSMB2;PSMA3;BAK1;PSMD1;PSMA6;PSMD6;AVEN;BIRC3;PSMC4;CASP1"
"Reactome","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",2.64340020403005,0.723919224904522,1.85119520756724e-11,5.79762519485734e-13,54,"NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;BCL10;REL;PSMA4;PSMD2;PSMD14;NFKBIE;PSMB5;MALT1;PSMA7;PSMA2;PSMA1;CARD11;NFKBIB;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13"
"Reactome","REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",2.63652401456938,0.704669267108956,2.74801765970007e-11,8.80646591600896e-13,60,"CCNE1;CCNA2;CDC6;UBE2C;PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;ANAPC7;PSMD12;UBE2S;CCNE2;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;UBE2D1;PSMA2;PSMA1;UBE2E1;CDK2;PSMB3;PSMB6;PSMD7;PSMC2"
"Reactome","REACTOME_RHO_GTPASE_EFFECTORS",2.19531780291057,0.475414803299084,3.43323909006259e-11,1.12524223636429e-12,255,"S100A8;S100A9;KIF2C;BIRC5;SKA1;BUB1;PRC1;ZWINT;ERCC6L;PLK1;NDC80;CENPN;CDC20;SPC25;BUB1B;CDCA8;DIAPH3;AURKB;SPC24;KIF18A;MAD2L1;IQGAP3;NUF2;KNL1;CENPF;ARPC3;ZWILCH;YWHAQ;CDC25C;NCF2"
"Reactome","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",2.36318070329538,0.560883977600722,4.11430525987151e-11,1.3784271081871e-12,134,"KIF2C;BIRC5;SKA1;BUB1;ZWINT;ERCC6L;PLK1;NDC80;CENPN;CDC20;SPC25;BUB1B;CDCA8;DIAPH3;AURKB;SPC24;KIF18A;MAD2L1;NUF2;KNL1;CENPF;ZWILCH;SGO1;RCC2;TUBA1C;CENPE;CENPI;TUBB6;PPP2CA;DYNLL1"
"Reactome","REACTOME_MUSCLE_CONTRACTION",-2.3129471336444,-0.487308411319512,5.66724834319293e-11,1.93999032869678e-12,172,"CACNA2D2;TNNC1;TNNT2;ATP1A2;FXYD6;DMD;SLC8A1;TPM1;CAMK2B;TMOD1;TNNT3;SORBS1;SCN3B;MYLK;LMOD1;CASQ2;MYH11;DES;ACTG2;FXYD1;CACNB2;CES1;ATP2B2;KCNH2;CACNA1H;TPM2;TNNC2;ACTA1;ATP1B2;MYL9"
"Reactome","REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",2.060103765958,0.433669947325019,5.82076796325777e-11,2.0349370883931e-12,354,"S100A8;S100A9;UBE2F;MYD88;TAP2;PSME2;DTX3L;UBE2C;UBE2L6;CDC20;HERC6;FBXO9;FBXO10;PSMD11;TAP1;FBXW11;TRIM21;PSMA5;SOCS3;TRIM69;UBE3C;NCF2;PSMB2;LRR1;PSMA3;PSME1;KBTBD8;PSMD1;PSMB8;CUL1"
"Reactome","REACTOME_REGULATION_OF_T_CELL_ACTIVATION_BY_CD28_FAMILY",2.21071462332757,0.490375767103432,8.33700814239441e-11,2.97533429699436e-12,208,"STAT1;EZH2;LYN;CD274;NEK2;STAT3;NFKB1;PSMD11;CTLA4;IRF1;ICOS;PSMA5;PSMB2;PSMA3;VCP;PSMD1;CUL1;LCK;PSMA6;PSMD6;CD28;CD80;PSMC4;PDCD1;HIF1A;PPP2CA;CD3D;PSMD12;MYC;CD3E"
"Reactome","REACTOME_MRNA_3_END_PROCESSING",2.32383309056531,0.540115675287215,8.69576539863431e-11,3.16670262149829e-12,151,"DDX39A;EIF4A3;SRSF1;CSTF2;CPSF3;SNRPD3;SRSF2;SNRPD1;TRA2B;RBBP6;HNRNPA2B1;POLR2H;CCAR1;SNRPG;SRSF9;SNRPF;HNRNPL;SRSF7;CPSF2;SNRPC;FUS;THOC3;SF3B3;HNRNPC;NCBP1;XRN2;ALYREF;PPP1CA;CPSF6;HNRNPM"
"Reactome","REACTOME_MITOCHONDRIAL_TRANSLATION",2.37210101432088,0.579267348335725,1.01091463004402e-10,3.75503613490495e-12,112,"TSFM;MRPL15;MRPL46;MRPL51;MRPS15;MRRF;MRPL13;MRPL36;MRPL12;MRPL32;MRPL17;MRPL47;MRPS7;MRPS22;MRPL16;MRPL27;MRPL37;MRPL52;MRPS11;MRPL3;MRPL35;MRPS16;MTIF2;MRPS17;MRPL20;MRPS5;NDUFAB1;MRPL58;CHCHD1;MRPS12"
"Reactome","REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A",2.61512598319822,0.725865345322122,1.15248654942868e-10,4.36484345013046e-12,51,"CDC25A;PSMD11;CSNK1A1;FBXW11;CHEK1;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;MAPK14;CHEK2;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PLK3;PSMD7;PSMC2;PSMD13;PSMC3"
"Reactome","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",2.62232379095076,0.734310893614185,1.25553368234667e-10,4.84656119186989e-12,49,"PSMD11;CCL22;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;RELB;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;CHUK;PSMC3;NFKB2;PSMC6;BTRC"
"Reactome","REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",2.59071813588686,0.683612236668897,1.27762092528638e-10,5.02487472436014e-12,66,"CCNE1;CCNA2;CDC25A;PSMD11;CSNK1A1;FBXW11;CHEK1;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;CCNE2;PSMA4;PSMD2;PSMD14;MAPK14;CHEK2;PSMB5;PSMA7;PSMA2;PSMA1;CDK2;CDKN2A;PSMB3;PSMB6"
"Reactome","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",2.32689907319831,0.546994366435638,1.34332638385315e-10,5.38113263743067e-12,143,"LYN;BLNK;SYK;RASGRP1;NFKB1;PSMD11;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;DAPP1;PSMC4;PPIA;PSMD12;BCL10;CALM1;REL;PSMA4;PSMD2;PSMD14;NFKBIE;PSMB5;FKBP1A;MALT1;PSMA7;PSMA2"
"Reactome","REACTOME_TRNA_PROCESSING",2.41717433404816,0.592033532715458,1.4093380442773e-10,5.74821052290814e-12,109,"RAN;NUP210;POP1;WDR4;NUP50;RPP40;MTO1;CSTF2;NSUN2;NUP88;POM121;DUS2;TRMT6;METTL1;RAE1;XPOT;NUP37;FTSJ1;POP4;ELAC2;TSEN15;NUP188;PUS7;SEH1L;ZBTB8OS;NUP205;RTCB;NDC1;PUS1;NUP58"
"Reactome","REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274",2.61706581841251,0.747354868848098,1.70416947984811e-10,7.07484780417643e-12,44,"CD274;NEK2;PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;COPS5;PSMC6;RBX1;BTRC;PSMB1"
"Reactome","REACTOME_HOMOLOGY_DIRECTED_REPAIR",2.42274174291663,0.597054412420636,1.71007000695216e-10,7.22389369287876e-12,103,"CCNA2;TIMELESS;CLSPN;EXO1;CHEK1;RAD51;BLM;EME1;PCNA;RNF168;POLE2;POLQ;RAD51AP1;UBE2N;NSD2;BRIP1;HUS1;BRCA2;GEN1;POLE3;DNA2;RFC5;BRCA1;FIGNL1;RFC4;POLD3;XRCC2;PALB2;CDK2;RMI2"
"Reactome","REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1",2.59905174187706,0.747489317262477,2.06211337930663e-10,8.86123010772697e-12,42,"CDC20;PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;FBXO5;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;PSMC6;BTRC;PSMB1;PSMC1;SEM1"
"Reactome","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",2.25723838689618,0.51931617080869,2.40712031323921e-10,1.05190982370249e-11,164,"PRKCQ;LYN;SYK;RASGRP1;NFKB1;PSMD11;FBXW11;PSMA5;SHC1;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;UBE2N;PSMC4;PSMD12;BCL10;CALM1;ITK;PSMA4;PSMD2;MAP2K4;PSMD14;LCP2;PSMB5;MALT1;PSMA7;UBE2D1"
"Reactome","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",2.52822507350039,0.671034260015425,2.55601970350712e-10,1.13559506128139e-11,64,"STAT1;IFI27;OASL;OAS2;OAS3;IRF9;OAS1;MX1;GBP2;IRF1;IRF7;SOCS3;IFI6;IFIT3;XAF1;PSMB8;IRF8;ISG20;ADAR;RSAD2;STAT2;KPNB1;ISG15;USP18;IFITM1;MX2;IFIT1;IFIT5;IFI35;IFITM3"
"Reactome","REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",2.2630878380205,0.521841020342016,4.02105404745003e-10,1.81577094640861e-11,162,"S100A8;S100A9;NOD2;IRAK2;MYD88;NFKB1;S100A12;IRF7;FBXW11;NLRX1;IKBKE;MAPKAPK3;CTSB;N4BP1;CUL1;UBE2N;BIRC3;PPP2CA;TRAF3;CD36;CASP8;USP18;CTSL;NLRC5;PPP2R1B;RIPK3;MAP2K4;MAPK14;IRAK3;IRAK1"
"Reactome","REACTOME_PROTEASOME_ASSEMBLY",2.5731512583098,0.717348214710597,4.47936201538029e-10,2.05535183517086e-11,50,"PSME2;PSMD11;PSME3;PSMA5;PSMB2;PSMA3;PSME4;PSME1;PSMG1;PSMD1;PSMB8;PSMA6;PSMD6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMB10;PSMA2;PSMA1;POMP;PSMB9;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13"
"Reactome","REACTOME_APOPTOSIS",2.27161104763664,0.524935114587494,4.86596579302236e-10,2.26818507467903e-11,158,"DSG3;LMNB1;PRKCQ;STAT3;CASP7;TNFSF10;TFDP1;PSMD11;GZMB;CLSPN;CYCS;TJP2;TNFRSF10A;PSMA5;C1QBP;YWHAQ;PSMB2;PSMA3;BAK1;PSMD1;PSMA6;PSMD6;AVEN;PSMC4;DYNLL1;SFN;UNC5A;PSMD12;KPNB1;BID"
"Reactome","REACTOME_MRNA_POLYADENYLATION",2.30616011383318,0.549930177028772,5.49026588445495e-10,2.60700924831128e-11,127,"SRSF1;CSTF2;CPSF3;SNRPD3;SRSF2;SNRPD1;TRA2B;RBBP6;HNRNPA2B1;POLR2H;CCAR1;SNRPG;SRSF9;SNRPF;HNRNPL;SRSF7;CPSF2;SNRPC;FUS;SF3B3;HNRNPC;NCBP1;XRN2;PPP1CA;CPSF6;HNRNPM;SRSF3;POLR2D;PHF5A;HNRNPF"
"Reactome","REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",2.45782041329135,0.622904102505429,5.49026588445495e-10,2.63916641204681e-11,85,"TNFRSF9;PSMD11;EDARADD;FBXW11;PSMA5;PSMB2;PSMA3;PSMD1;CUL1;PSMA6;PSMD6;BIRC3;PSMC4;TRAF3;PSMD12;LTB;PSMA4;PSMD2;FASLG;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;TNFSF9;LTBR;TNFRSF4;RELB;TNFSF15;PSMB3"
"Reactome","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",2.55384944168914,0.734489100313445,1.11222639995229e-09,5.42747041491648e-11,42,"PSMD11;PSMA5;PSMB2;PSMA3;PSMD1;PSMA6;PSMD6;PSMC4;HSPA8;PSMD12;PSMA4;PSMD2;PSMD14;PSMB5;PSMA7;PSMA2;PSMA1;EIF4G1;PSMB3;PSMB6;PSMD7;PSMC2;PSMD13;PSMC3;PABPC1;HNRNPD;PSMC6;PSMB1;PSMC1;SEM1"
"Reactome","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",2.49957853646649,0.665227133581682,1.16549094217546e-09,5.77227851915014e-11,62,"CCNB1;CCNB2;PLK1;GTSE1;CDK1;PSMD11;PSMA5;FKBPL;PSMB2;PSMA3;PSMD1;TUBA1C;PSMA6;PSMD6;TUBB6;PSMC4;PSMD12;PSMA4;PSMD2;PSMD14;MAPRE1;PSMB5;PSMA7;PSMA2;PSMA1;PSMB3;PSMB6;CDKN1A;TUBB2A;PSMD7"
