"gene","logFC","AveExpr","t","P.Value","adj.P.Val","qvalue","B"
"RP11-339B21.8",0.1020445597178,-1.1064917120221,0.888386045475675,0.375512084658299,0.417598858020438,0.0556785433075601,-6.8637964509591
"RAB11B",-0.0669794444558896,6.39065626322423,-0.888243487351773,0.375588540122731,0.417654408576131,0.0556859498747993,-7.78475442549188
"CYP3A7-CYP3A51P",-0.159950295254762,-2.40400697091395,-0.888229407190225,0.375596091991695,0.417654408576131,0.0556859498747993,-6.63513738475959
"AC079250.1",0.0858810406908666,7.53881105436837,0.887961353091324,0.37573988035381,0.417785472026955,0.0557034245921807,-7.78275239309493
"ARRDC3-AS1",-0.0869809510057182,-0.991804036937607,-0.887946174901716,0.375748023194497,0.417785472026955,0.0557034245921807,-6.88772411279669
"CHMP2A",0.0455813181141091,6.49347036447696,0.886961181640144,0.37627669024109,0.418354320213655,0.0557792692401972,-7.78683449533257
"RP11-726G1.1",0.116560786329204,-0.30372634244683,0.886424502747741,0.376564932036759,0.418655817831458,0.0558194679808009,-7.01887961634873
"CPSF7",-0.0220764526318337,6.18641390429071,-0.886014555416127,0.376785200811691,0.418881720777281,0.0558495876679378,-7.7841498849348
"SIL1",-0.0482240107753764,5.0043145135527,-0.885798040404685,0.376901568809724,0.418992099336698,0.0558643044644106,-7.74170550610062
"WBSCR22",0.0402526073015515,5.44900911527355,0.885601577991781,0.377007178691013,0.419090508902478,0.0558774254324517,-7.76446896657315
"OFD1P17",-0.0991298295839532,-0.551955372684666,-0.885334214151884,0.377150931735516,0.419231308511227,0.055896198273811,-6.97403899964633
"NFS1",0.033255229268232,4.0163124865428,0.885229390983542,0.377207301121525,0.419274966325679,0.0559020191793667,-7.65782516806142
"MAL2",0.0571543349841722,7.62509914705979,0.884640161178912,0.377524260993084,0.419608259635597,0.0559464572462674,-7.78472485479058
"PKP4-AS1",-0.0580400120928055,1.68839345868054,-0.884165884187314,0.377779505368231,0.419872930702432,0.0559817458951083,-7.36359912403161
"RP11-206L10.8",-0.109310865760674,-1.66923610926748,-0.884105745389951,0.377811878268064,0.419889884465748,0.0559840063439263,-6.76698334084162
"HNRNPA1P27",-0.0692244754560588,1.00582488666218,-0.883749313858496,0.378003781833495,0.42008412671886,0.0560099047042651,-7.25888342596463
"C15orf38-AP3S2",0.0348670340751807,5.04592586833422,0.883510143830829,0.378132585468846,0.420208230173064,0.0560264514438377,-7.74608858570997
"ZNF830",-0.0309580448249121,3.62168231085347,-0.882766657058649,0.378533160003165,0.420634320144866,0.0560832621091263,-7.61712126637872
"SLFNL1",0.107552354416372,-1.29062908381222,0.882308049928256,0.378780378876291,0.420889967068844,0.0561173475671078,-6.83495612580543
"PPIG",-0.0550911253294282,5.57257641366525,-0.881021764586463,0.37947430425238,0.421641935886857,0.0562176077272963,-7.77338027928348
"FAM20C",0.0628651269852332,4.61077714005977,0.880965795218949,0.379504516500885,0.421656404273134,0.0562195368002725,-7.71719433518849
"RP11-325L7.1",-0.141197049019135,-2.0013225282243,-0.880751087174311,0.379620429677417,0.421766086838233,0.0562341607996769,-6.71138179310862
"GOLGA2P7",0.0687261798339453,2.88531614320624,0.880485648325115,0.379763760937136,0.421897974177233,0.0562517453662417,-7.52894824572632
"FAM30A",0.220067858192864,-1.86230140296655,0.880467541793446,0.379773539296279,0.421897974177233,0.0562517453662417,-6.73243527630039
"RP3-430N8.10",-0.0432262391261474,2.51607736871235,-0.879783481770283,0.380143077474357,0.42228937519434,0.0563039309459267,-7.48252750493285
"DEXI",-0.0403413907730551,4.53493761851754,-0.879687121574726,0.380195150412227,0.422328094258009,0.0563090933668048,-7.71234160501694
"RP11-733O18.1",-0.116911966499595,-1.01498702933833,-0.879336377535556,0.380384729405682,0.422519547272102,0.0563346198373203,-6.89107963839274
"MIR6126",-0.101935070246643,-1.39606119931087,-0.878727833073019,0.380713789800901,0.422865907541389,0.0563808001246537,-6.82103796414597
