gene,cls,trend_slope,trend_FDR,spearman_rho,mu_NN,mu_PN,mu_PP,pn_frac
RP11-426C22.5,progressive,-0.625093524161667,6.99900771068718e-10,-0.602,-0.728006954146952,-1.34483287514293,-1.97896801524932,0.493
FKBPL,progressive,0.625053809394015,1.30466906736863e-20,0.753,2.69382847480585,2.90106013968442,3.98305259117334,0.161
TRIM9,progressive,-0.6248658823936,1.06841314115433e-08,-0.551,0.764371945646192,0.509089679038722,-0.519960226998931,0.199
CCR2,progressive,0.624127465682364,1.30917931320836e-09,0.582,0.772733033646481,1.09535945854605,2.04921448408588,0.253
PLAG1,progressive,-0.623638924916024,8.5115155791236e-18,-0.74,2.74683077695979,2.36108252797423,1.47728160864604,0.304
AC124789.1,progressive,0.622978131467852,3.27000723923563e-07,0.625,0.424848176178898,0.770935125805691,1.69672698387781,0.272
AC007182.6,progressive,0.622706940704179,1.0862081900365e-17,0.705,1.63845755603898,1.87589133488337,2.91994070017346,0.185
TUBB4A,progressive,-0.62212498606053,3.63833164339693e-09,-0.591,0.113223801715682,-0.289514689612655,-1.15156512795659,0.318
MYOM1,progressive,-0.621708214473016,2.88320392141398e-10,-0.587,0.671270548200238,0.45579866318445,-0.610177714640886,0.168
OTOP3,progressive,0.621591153511718,9.33614459874527e-06,0.431,0.752622189212883,1.21759545536522,2.01046705850644,0.37
C1orf132,progressive,-0.621259829451964,3.90435870607096e-15,-0.68,5.01468555089539,4.81668277821447,3.73254057807739,0.154
TNFRSF12A,progressive,0.620785679268954,2.44063354214639e-10,0.612,1.98511463834556,2.34970798781614,3.25067071569261,0.288
TMEM52,progressive,-0.620710588117146,7.938779691504e-07,-0.49,-0.0827331075837306,-0.322737961148221,-1.35979594412635,0.188
BZW1P1,progressive,0.620613854103002,8.7580361492873e-11,0.632,-0.894732712868977,-0.673110624474034,0.383848593374881,0.173
AC063976.7,progressive,-0.620483539134963,9.16739938989149e-08,-0.523,0.139766777215799,-0.0582245745357051,-1.14075400791735,0.155
CDK14,progressive,-0.619810345398025,9.85797197630907e-14,-0.663,2.80282561791587,2.5845753915422,1.52561087991574,0.171
SLC25A5-AS1,progressive,0.619553879169359,2.86716367525204e-18,0.723,3.7925001756136,4.01880095921887,5.06842427785048,0.177
NCF2,progressive,0.619533634385658,3.39408585343349e-16,0.716,3.91088927762553,4.33655438750144,5.16810651228368,0.339
DIRC3,progressive,-0.61939976234614,4.90367744181753e-08,-0.551,0.607341930560001,0.0988114904822813,-0.641837177007616,0.407
CTD-3035K23.3,progressive,-0.6192468085421,3.33022984157541e-17,-0.71,3.11238976724766,2.89203048811843,1.83655231072467,0.173
RP11-260M2.1,progressive,-0.618469314024114,1.67993529852424e-11,-0.618,0.779050137104021,0.577929228991474,-0.496960637128714,0.158
RIMS3,progressive,0.618364554717241,2.37132339050273e-16,0.721,3.73871569565924,3.97173377669556,5.0115209312705,0.183
CTD-2528L19.4,progressive,-0.61833762478309,4.66247271495258e-13,-0.673,0.773611780267045,0.565050995050066,-0.501426765652411,0.164
MAGI2-AS3,progressive,-0.618001056829474,3.1762328383259e-13,-0.677,3.20097898786289,2.96421054781742,1.92928588719573,0.186
AC007038.7,progressive,-0.617019054801385,4.8725812122417e-11,-0.622,1.77046793260483,1.33154071789714,0.519756869872627,0.351
TNS2,progressive,-0.616328232543449,8.67221792470364e-15,-0.674,4.15044735074718,3.92962308308548,2.88076381543903,0.174
APOL4,progressive,0.61601821540647,9.63251484734721e-11,0.604,1.9642315570822,2.33427229089417,3.21929639289879,0.295
AC006116.24,progressive,-0.61584724385133,6.7418476472214e-12,-0.654,0.94802770035188,0.696947211003913,-0.317816240789027,0.198
SNORA41,progressive,0.615714748166662,7.11468954929492e-10,0.636,-2.43493774206588,-2.16769197969572,-1.17088458894855,0.211
RP11-337N6.2,progressive,-0.615573098156983,2.56673631677024e-09,-0.595,-1.10535540207492,-1.59346179621074,-2.34843502768352,0.393
AC144831.1,progressive,-0.615410107404315,1.66850078807732e-14,-0.687,2.92071607355334,2.67616493326137,1.655176052531,0.193
ARL4AP1,progressive,-0.614554528159398,1.03818488056162e-06,-0.551,-0.480058624987896,-0.939993920329692,-1.72364312959405,0.37
ADCYAP1R1,progressive,-0.614279402011488,3.97450674880911e-07,-0.481,0.136328376826811,-0.130645897551692,-1.12474512361118,0.212
FAM174B,progressive,-0.613810619555645,1.50156975171127e-21,-0.789,2.69753344236803,2.33332650208908,1.44654431372668,0.291
AC009237.11,progressive,-0.613800810808019,3.71861407919998e-09,-0.577,-1.2283648354785,-1.62159012374736,-2.47661673139605,0.315
RP11-96O20.4,progressive,0.61298613062143,4.29382537780603e-22,0.745,4.67803767339308,4.90124931515455,5.94050061147096,0.177
C8orf46,progressive,-0.612856709063071,6.2928275638221e-09,-0.586,-0.442323446094363,-0.865211233929491,-1.68582174935627,0.34
SLC44A3-AS1,progressive,-0.612146202376379,7.08578660048008e-08,-0.519,-0.370593877115409,-0.65786287996714,-1.62530127627581,0.229
GPR173,progressive,-0.611689063961171,4.89163692680482e-09,-0.549,-0.339746894078307,-0.639675084041662,-1.59231206637631,0.239
CCR1,progressive,0.611607998336109,1.04939503972268e-06,0.501,-0.317606554223096,0.12851286260403,0.921102478859463,0.36
PGK1,progressive,0.611369575771673,2.34461204603611e-27,0.821,7.50718991001924,7.79934032905274,8.75981435016151,0.233
GTF3C6,progressive,0.611320866895848,1.03997018646714e-22,0.765,3.86489345220691,4.06940043954555,5.12562109011804,0.162
FN3K,progressive,-0.611243039948062,3.30078023511964e-09,-0.592,0.237680066725462,-0.26341672669997,-0.995117901714735,0.406
AADAC,progressive,-0.611136818498107,6.22857912335102e-06,-0.409,4.13470504062588,3.8043287944492,2.88614660663702,0.265
CNNM4,progressive,0.611035428494587,3.70107626336775e-17,0.682,4.36738584793596,4.56557717924285,5.62810715785186,0.157
GLTP,progressive,0.6109505883959,4.62254508160289e-24,0.767,9.01341431349719,9.2408428418031,10.271220814916,0.181
CTB-147N14.6,progressive,0.610922771005118,2.038039959072e-15,0.69,1.93302953089671,2.14771787146906,3.19197052929281,0.171
FBLIM1,progressive,0.610314828343107,4.81922260368793e-20,0.784,3.33849886448256,3.63871495664214,4.58815995624837,0.24
LINC01504,progressive,-0.609923187677383,4.88138299479686e-06,-0.49,-0.181007081109778,-0.707650397598364,-1.40865011569512,0.429
NFATC2,progressive,-0.60979745259351,3.99269276940129e-21,-0.814,4.85322007931109,4.48293660365781,3.61120188224686,0.298
GSTM2,progressive,-0.609724757414145,2.4467983581991e-11,-0.622,3.20451286409025,2.96107607433265,1.95077147989051,0.194
PRELID1,progressive,0.609577201951429,2.76419899775858e-26,0.816,5.57708256077153,5.85655451170949,6.8271414091174,0.224
DGCR5,progressive,-0.609529961803999,1.05775265237302e-10,-0.614,-0.0486116755049216,-0.291651846787653,-1.30198236313537,0.194
SPEF2,progressive,-0.609267927764033,1.51347243968875e-13,-0.674,1.99701831709872,1.58147948839174,0.760345548690835,0.336
PLCXD1,progressive,0.609173315047588,3.49109823613189e-21,0.768,5.47855900432219,5.67258625971919,6.73577159700601,0.154
MMP2,progressive,-0.609024480882899,9.119561411624e-07,-0.472,7.46071838528785,7.19954455420922,6.2101036553365,0.209
SH3TC1,progressive,0.608365318669967,1.95529529034646e-13,0.643,1.71015127803692,1.9114336624304,2.96499300839165,0.16
ESCO2,progressive,0.60831370998934,8.24541599169197e-13,0.633,2.09846538210301,2.2973859320664,3.35342017836706,0.159
TWF1P1,progressive,0.607773602426047,6.32086233738569e-24,0.794,4.08049742798979,4.39534117848815,5.3234687174537,0.253
LRP1B,progressive,-0.607431029360692,3.99474254534011e-07,-0.505,1.41992048556984,0.939628552445067,0.193155668185589,0.392
QSOX1,progressive,0.607240450743961,1.02060450024153e-22,0.783,6.32389096147012,6.52739583993822,7.57616957603519,0.163
RP11-44F21.3,progressive,-0.606641392445007,9.22152713648014e-06,-0.461,-0.957538678756624,-1.47731648580225,-2.1789536301022,0.426
LINC01140,progressive,-0.606068573309132,1.45810205250735e-06,-0.452,0.252352738402103,-0.0103089071034428,-0.991934155271282,0.211
RP11-98J23.1,progressive,-0.605980650004762,7.75232177005419e-07,-0.532,1.65215392143163,1.08825893265411,0.436252562985434,0.464
SNHG14,progressive,-0.605880140890431,9.08663263004673e-26,-0.791,5.13344215105692,4.86937438769194,3.88968140397375,0.212
SDR9C7,progressive,0.604945618701562,8.12493484452046e-22,0.776,5.78573655595328,6.08709838986275,7.02404929886745,0.243
KIF18A,progressive,0.604348501926284,8.64386503078408e-15,0.665,2.13870647981976,2.33775897110578,3.38534728494586,0.16
CBR3,progressive,0.604330612364444,5.65816013067784e-15,0.694,3.97539008434897,4.19478249044194,5.22008921327109,0.176
BAK1,progressive,0.603444219223705,2.84548247961094e-16,0.714,3.46419594034878,3.80269321480365,4.69588870441602,0.275
HRAT92,progressive,-0.60323426924289,1.78264984093329e-06,-0.488,-1.1942943083311,-1.53764107716747,-2.42509350739585,0.279
PCDH9,progressive,-0.603053921855628,2.03968845763377e-08,-0.569,1.44840478444107,1.24909753327856,0.204498188619158,0.16
AC006116.27,progressive,-0.603048867129382,6.52594357684422e-14,-0.706,1.65013480093329,1.33241368198625,0.417324690804469,0.258
ANKRD36C,progressive,-0.602757841168591,1.00015741602705e-13,-0.641,4.74142060413479,4.53286842934755,3.49899939824596,0.168
TBX3,progressive,-0.602723384540474,4.5108430304557e-17,-0.768,4.4872904577782,4.14050099464376,3.25788316207464,0.282
USH2A,progressive,-0.602663084202546,6.58615883522397e-11,-0.647,0.839120298998664,0.343857751348298,-0.376260704659231,0.407
NPAS3,progressive,-0.602424332387173,7.09147688536797e-08,-0.501,-0.0619104171153375,-0.274078510185948,-1.30329486018908,0.171
C19orf66,progressive,0.602347452938682,3.31679048100553e-17,0.713,2.687292411643,2.97815137371142,3.92114886139518,0.236
NYNRIN,progressive,-0.602147289014866,5.95601727609095e-18,-0.709,5.90953976144118,5.68436821258887,4.66995272507446,0.182
AP002954.3,progressive,-0.601793934201281,4.17790560933752e-07,-0.494,-1.11456672937343,-1.47757336982383,-2.34050985759317,0.296
TMEM8B,progressive,-0.60164476759149,8.60955686171565e-21,-0.78,2.35023049681826,2.04341532906287,1.11933902267698,0.249
HIGD1AP14,progressive,0.601415694248901,8.07147047957123e-08,0.573,-1.38504997690358,-1.08803198244829,-0.153720884194868,0.241
L3MBTL4-AS1,progressive,-0.601141139979838,2.15447804844554e-05,-0.454,-0.827467758591439,-1.11174831245244,-2.05941451783408,0.231
GS1-115G20.1,progressive,-0.601065830544601,7.99944096256509e-07,-0.518,-0.270426078143374,-0.692068588410001,-1.48935534549993,0.346
HSPA8,progressive,0.600677783981915,5.43595973268247e-15,0.67,8.6438314876838,8.83740072654768,9.8833005463487,0.156
RP11-774O3.3,progressive,-0.600558660971975,6.56862541902305e-13,-0.662,1.9496654783585,1.58429435709179,0.726529905471265,0.299
PLAU,progressive,0.600469735899209,1.83534812218907e-16,0.761,3.80866476858256,4.19367763170909,5.02977530683334,0.315
GPT,progressive,-0.60027598104531,4.37085271261402e-12,-0.63,3.8340911509823,3.59484978556122,2.59973913819178,0.194
ARHGEF28,progressive,-0.600107687356979,5.13833218204948e-22,-0.778,6.53467428294706,6.29146391724291,5.30104619088002,0.197
AEBP1,progressive,-0.599934901652017,2.13720810424546e-09,-0.574,5.75882783531072,5.45753996079071,4.53099870561084,0.245
GLB1L3,progressive,0.59942259009507,1.962243518514e-18,0.743,3.28329580078198,3.56114269788873,4.51224688842942,0.226
ALX4,progressive,-0.599392212934248,1.80307513839583e-06,-0.504,0.0384441507693185,-0.475788009671396,-1.16831295685135,0.426
LINC01943,progressive,0.598186618517206,7.49433055060259e-09,0.611,-1.82150618643576,-1.53955184945512,-0.595527291975938,0.23
HIST1H3I,progressive,0.597394938214796,3.23725704602197e-12,0.641,3.33635960246998,3.54999840083281,4.5670767180674,0.174
MARC2,progressive,-0.59738271345526,1.14169523891344e-13,-0.675,1.00917419168263,0.747164454147631,-0.216988843930551,0.214
SFRP2,progressive,-0.597020123693438,1.30151559354849e-06,-0.478,5.78676991971639,5.36793225052482,4.57604823588169,0.346
MIR198,progressive,-0.596915428103273,2.64910020464133e-09,-0.569,1.94986877960466,1.7032580468985,0.723242407532222,0.201
EIF4A1P7,progressive,0.596777642796409,1.55548651453015e-18,0.751,0.829348319007995,1.06876136297058,2.05636006843061,0.195
MUC6,progressive,-0.596654583266074,8.82890031423547e-07,-0.484,-1.29112140625422,-1.74440697067307,-2.49785277635389,0.376
FLRT2,progressive,-0.59661146139369,4.54892080751062e-16,-0.713,5.80284378310609,5.47439963451834,4.58451504393258,0.27
RP11-108L7.4,progressive,-0.596607594799704,1.96927570804146e-10,-0.562,-0.263574086353044,-0.536338818633761,-1.48710743575832,0.223
TMEM121,progressive,-0.596375931930538,3.09167958877385e-10,-0.586,-0.291588586693444,-0.585678816629112,-1.5126404295901,0.241
RP11-21L23.2,progressive,-0.596119489161932,9.59737632593118e-14,-0.685,2.22944353028941,1.77952237015919,1.02351746845703,0.373
GZMK,progressive,0.596031429679225,5.15005837596519e-05,0.396,-1.88839282249805,-1.3153402675712,-0.694178681522701,0.48
MIR4697HG,progressive,-0.595957282459612,1.48577480277614e-09,-0.568,1.52517048636414,1.18572172167466,0.309241601126631,0.279
PIP5K1B,progressive,-0.595949279954378,1.51432200912934e-06,-0.509,-0.774339419711938,-1.18758142439927,-1.98334302966303,0.342
MIR6073,progressive,-0.595819135185443,2.5858024375923e-10,-0.629,-1.11565346118798,-1.38237845099148,-2.3381015163207,0.218
CCDC146,progressive,-0.595713786378181,1.05156609361968e-17,-0.73,3.88826126918836,3.66993619405647,2.6615025757536,0.178
RP11-507M3.1,progressive,-0.595599591061321,3.63174251504751e-15,-0.707,1.13842434780789,0.916134929419753,-0.087724122325075,0.181
ADRB1,progressive,-0.595534189505173,4.20831583884394e-06,-0.491,-0.781155738052444,-1.24124491370459,-1.98490447550257,0.382
SFN,progressive,0.595507807297436,2.99509892170471e-20,0.742,8.46328419021795,8.70353962229274,9.68755852232673,0.196
NTNG2,progressive,-0.59539210975593,1.0249030969653e-06,-0.51,-0.917619593983702,-1.45161655663323,-2.11415162546461,0.446
NAALAD2,progressive,-0.595151623290645,5.79555197042462e-13,-0.677,1.31096924966856,0.783151906161442,0.114362169681744,0.441
TCF7L2,progressive,-0.595110662634797,9.82406366253723e-16,-0.717,3.49822622538471,3.08667649175978,2.29081993103306,0.341
RP11-380B4.3,progressive,-0.594932607081194,6.5064100989461e-09,-0.614,0.920929450206398,0.416808791123428,-0.277437576008527,0.421
BCYRN1,progressive,0.59491900095483,8.66322915027824e-10,0.586,0.0987537808047256,0.349104253169817,1.32085027880288,0.205
PDZK1P1,progressive,-0.594915991986193,8.42049786253811e-08,-0.556,0.361348399621408,0.0874558400512803,-0.85853778918882,0.225
EGR2,progressive,-0.594763581218524,4.29358581700167e-10,-0.59,3.43085680057292,3.05786871718583,2.22056702218078,0.308
MEGF10,progressive,-0.59472846363338,1.30864384532845e-05,-0.469,-0.185920022325086,-0.439261802756611,-1.40733756140339,0.207
RP11-815J21.4,progressive,-0.594284405536189,1.48917249304663e-12,-0.678,1.00793439609556,0.551103067656503,-0.193502768241808,0.38
RPL26L1,progressive,0.594067217038007,3.79247547265002e-19,0.728,2.27647506026689,2.60222531492601,3.4897293209179,0.268
RANP6,progressive,0.593399517066049,7.0201714598707e-12,0.632,-1.66001109878975,-1.39984766047177,-0.442014512208976,0.214
HBG2,progressive,-0.593371587826401,0.000151470020237282,-0.409,-0.786654869675202,-0.995248015790317,-2.00942099236755,0.171
ST3GAL5,progressive,-0.593191980750105,3.23717905147782e-19,-0.754,3.94593201757295,3.56828670910737,2.73936858259257,0.313
RANP1,progressive,0.593113407861069,8.52359099844992e-21,0.752,2.8390262187817,3.15576648153533,4.05112708068241,0.261
RP11-1110F20.1,progressive,-0.592970552974291,2.56623992073962e-05,-0.498,-0.514783216003711,-1.02867208804958,-1.70812794672714,0.431
DENND2A,progressive,-0.592967412931467,1.53117131520569e-16,-0.709,2.53201820971279,2.28337893549707,1.31384739305469,0.204
AHNAK,progressive,-0.592852186724692,1.82622721315268e-21,-0.799,13.2875620874776,13.0508876228519,12.0685123655654,0.194
MAPK6,progressive,0.592838850839136,7.95892293938194e-25,0.779,7.26411889165144,7.48367669382519,8.48474315475123,0.18
ANGPTL3,progressive,-0.592581168991508,2.00760624720956e-07,-0.514,0.284798730183567,-0.131707480978854,-0.91684774046722,0.347
RPS3AP34,progressive,-0.592566351998462,1.53869398671986e-11,-0.614,1.80182843045481,1.54169593282518,0.585573278233341,0.214
TMEM200A,progressive,-0.592150964966885,1.79311386048515e-10,-0.622,1.64672129612963,1.28242763964151,0.441087371296675,0.302
CTA-221G9.12,progressive,-0.591876680876389,2.06552919359604e-13,-0.701,0.854912370442268,0.543257452310105,-0.355075344965481,0.258
ALDOA,progressive,0.591675292715867,9.90755373194286e-25,0.781,7.94798575883693,8.1849600848435,9.16454343893285,0.195
HES6,progressive,0.591413063978652,1.09152100484045e-10,0.638,-0.643035187581854,-0.230164440928775,0.556506067170839,0.344
ZNF571-AS1,progressive,-0.59107087788728,1.78141045006546e-18,-0.733,1.46083170496282,1.23483952706496,0.244511291422259,0.186
EIF4A3,progressive,0.590952161930278,2.97379539531298e-22,0.734,5.86167032512676,6.06602954266473,7.07976746971753,0.168
RP3-329A5.8,progressive,-0.590788049110478,2.03626223705314e-06,-0.522,-1.24038770660142,-1.64767953704055,-2.43914271572434,0.34
LINGO1,progressive,-0.590441802390364,1.15026947038133e-06,-0.542,-0.0109444032404704,-0.25643332663195,-1.22412248698434,0.202
SLC2A9,progressive,0.590425567457267,1.82067487470572e-11,0.631,1.62097178805193,1.84632550857237,2.83600093914987,0.185
PKM,progressive,0.590194755000214,7.73175990336088e-25,0.803,8.20340415399067,8.51008583747443,9.41033614988203,0.254
AC016734.2,progressive,0.589582974416469,2.08838153349864e-17,0.709,2.21617707898246,2.496091581478,3.42433418156666,0.232
LAP3P2,progressive,0.589044813823896,1.78976268471293e-12,0.673,-0.820055576502535,-0.262922118176613,0.361021591361779,0.472
XXbac-BPG27H4.8,progressive,0.588846684263401,2.56739824205538e-06,0.49,-2.08545736051978,-1.64732057752938,-0.893654535216376,0.368
ZNF66,progressive,-0.588758238755076,1.02459279377337e-12,-0.652,2.09230955712641,1.88140299338986,0.879418616282348,0.174
ENPP3,progressive,-0.588683619635162,3.84923338548843e-08,-0.541,-0.0599562592969574,-0.338023020845114,-1.26640344020511,0.23
