"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.335710628697735,0.155650552572285,0.133,0.142,1,"MBD6"
0.335758541090342,-0.366273607804386,0.099,0.105,1,"VRK2"
0.335835654376765,0.272275656188952,0.257,0.246,1,"KLHDC3"
0.33594958630717,0.282649070698877,0.163,0.17,1,"EIF2B4"
0.335968785644136,0.198373972417861,0.263,0.275,1,"ZNF770"
0.336973987855681,-0.359378165629318,0.189,0.193,1,"FAM114A1"
0.339145064158026,0.3938592268168,0.119,0.111,1,"TBC1D10B"
0.339812788374982,-0.15529129440983,0.215,0.203,1,"INSIG1"
0.340125539904748,-0.304755187136506,0.099,0.106,1,"SPACA9"
0.34018872248061,0.106637740920622,0.564,0.564,1,"TMEM123"
0.342686710971751,-0.246532093869304,0.121,0.126,1,"RAP2A"
0.34270331854343,0.198860013558374,0.474,0.457,1,"NAA10"
0.346000427140606,0.11059078787056,0.364,0.349,1,"HSD17B12"
0.347828593105733,0.397625359496811,0.2,0.194,1,"BBOX1"
0.348066401373388,0.226159673228508,0.195,0.183,1,"ZNF277"
0.348105826461936,0.28594124508723,0.232,0.222,1,"FBXW2"
0.34938257140335,0.191379971057869,0.127,0.118,1,"GPR107"
0.350219687178829,-0.37054659642259,0.14,0.13,1,"CRYL1"
0.350336884425093,-0.123636919192373,0.186,0.192,1,"SPRYD7"
0.350702023233527,0.183582740450404,0.33,0.32,1,"SMARCA2"
0.350994247802106,0.346351954914052,0.197,0.187,1,"TPRG1L"
0.35137535139569,0.322930407002306,0.143,0.136,1,"TRIM27"
0.35206950652068,0.191611716158958,0.195,0.205,1,"SLC35F6"
0.352118238678994,0.263795701630853,0.287,0.304,1,"MRPL17"
0.353100870267505,0.10167852044941,0.217,0.228,1,"IRF2BPL"
0.353680330126501,0.175114065128013,0.184,0.193,1,"RARS2"
0.354009442386934,0.224539051814697,0.112,0.104,1,"VRK3"
0.354077752614915,0.464795760685731,0.329,0.336,1,"METRNL"
0.354518633354733,0.246122905354879,0.101,0.109,1,"BRAP"
0.354597838321479,0.118226492909739,0.126,0.134,1,"SLC16A7"
0.355253999244892,0.110114267616822,0.255,0.274,1,"SQLE"
0.355446193930699,0.106974230040238,0.456,0.444,1,"WDR1"
0.356466989199649,0.338546041202898,0.103,0.096,1,"IFTAP"
0.357514034656908,0.143466180202561,0.094,0.101,1,"CILK1"
0.358828401736536,-0.214355305124522,0.116,0.122,1,"WASL-DT"
0.359288474852261,0.135909543279761,0.17,0.18,1,"MIA3"
0.359811677884841,0.182343027890225,0.122,0.115,1,"FAM76B"
0.360315355916281,-0.258773090022595,0.128,0.136,1,"ZNF267"
0.360519495553234,0.195663306821179,0.194,0.183,1,"BET1"
0.360724399711035,-0.196375074858451,0.12,0.127,1,"MRS2"
0.361510589390581,0.340266024090545,0.177,0.17,1,"UCKL1"
0.364837200662431,0.137720229218148,0.451,0.447,1,"NAPA"
0.365014451546071,0.186657428194045,0.169,0.179,1,"RAB40B"
0.365262543491379,0.138447265434898,0.125,0.132,1,"RNF217"
0.367136351142789,0.300360499960827,0.11,0.118,1,"DHX8"
0.368163234810347,0.382083450321143,0.17,0.16,1,"ZRANB1"
0.369443158404675,-0.13302039847824,0.144,0.151,1,"CEP95"
0.369941475965588,0.239097451095888,0.144,0.134,1,"SLC25A24"
0.371300355602794,0.107243359500142,0.286,0.294,1,"SQOR"
0.371499640224809,0.27280567257492,0.189,0.179,1,"TPRA1"
0.371513819065515,0.19974415251857,0.409,0.399,1,"RAB5A"
0.371871039328585,0.195222318399016,0.373,0.363,1,"RRAGA"
0.37202429729077,-0.215841625424247,0.133,0.141,1,"CCDC66"
0.373840797467812,0.129488036838395,0.323,0.311,1,"TM9SF2"
0.374152074961511,-1.28431381580185,0.132,0.134,1,"CXCL12"
0.374230922509285,0.117384329320401,0.223,0.235,1,"GPATCH8"
0.374393987032256,0.115552874666641,0.636,0.664,1,"MAP1LC3B"
0.37441333711637,0.230589627950204,0.168,0.16,1,"GATAD2B"
0.375824839365168,0.216004383706241,0.116,0.109,1,"ATG2B"
0.37701912247192,0.120131814733345,0.162,0.153,1,"OTUD1"
0.377637990683326,0.157504136925456,0.419,0.414,1,"CTNND1"
0.378680932328028,0.10415208803435,0.168,0.175,1,"HSD17B1"
0.379773166767332,0.194404264247039,0.277,0.291,1,"KMT2A"
0.380005244677294,-0.130999630891062,0.175,0.182,1,"ERGIC1"
0.380222730797765,0.223827015542835,0.326,0.318,1,"HEBP1"
0.380280841442454,0.235176870980013,0.157,0.15,1,"ABR"
0.380429066120541,0.155180698525817,0.268,0.278,1,"BROX"
0.380550586234994,0.458266171007373,0.19,0.184,1,"INAVA"
0.38107331143102,0.49356163933226,0.168,0.16,1,"DHX38"
0.38171727117259,0.150201725624871,0.536,0.564,1,"TALDO1"
0.381775964950182,0.253688839911541,0.257,0.271,1,"MED8"
0.382110885338001,-0.238328474906502,0.101,0.108,1,"SAYSD1"
0.38300216074164,-0.27163588538744,0.179,0.186,1,"STK4"
0.384535505618965,0.13923880624206,0.388,0.375,1,"SMIM7"
0.384605186098525,-0.118625723205017,0.233,0.239,1,"ZC3HAV1"
0.38548532968949,0.169007654079654,0.31,0.321,1,"MARCHF6"
0.385639141616916,0.148659149359639,0.262,0.272,1,"TBL1XR1"
0.386169490126701,0.396004313857571,0.273,0.269,1,"RLIG1"
0.386514782525673,0.106921160055262,0.154,0.161,1,"FAM98A"
0.387111702062326,0.10253103124634,0.182,0.189,1,"PPIL3"
0.387284119365315,0.114140169964568,0.217,0.227,1,"DNAJB14"
0.388925614221815,0.106935289778148,0.184,0.175,1,"RNF8"
0.389716707557875,0.350247850099625,0.156,0.15,1,"HDDC3"
0.390582505777711,-0.173534108691182,0.226,0.231,1,"FBRS"
0.390657920460268,0.125783956548133,0.287,0.296,1,"ZNF292"
0.391017540690614,0.157951310142511,0.188,0.179,1,"AP3B1"
0.391397525282389,0.225092139753144,0.172,0.18,1,"ARMC1"
0.391545452978012,0.274359631217542,0.149,0.14,1,"ECPAS"
0.391936714001655,0.162740390551406,0.398,0.385,1,"ARID1B"
0.394066552768528,0.324601414810481,0.193,0.185,1,"BTBD7"
0.39527477799749,0.140630112169576,0.164,0.174,1,"CASP7"
0.396467228197275,-0.699426348100124,0.27,0.243,1,"SERPING1"
0.396739634775044,0.348742190690895,0.124,0.133,1,"USP39"
0.396812117163775,-0.331863459053093,0.382,0.377,1,"IFI6"
0.398179799672189,-0.166789996381193,0.248,0.256,1,"PLIN2"
0.39927102493235,-0.170588980674101,0.133,0.138,1,"ADAM9"
0.399663823885845,-0.207645598354202,0.124,0.13,1,"MAD1L1"
0.399922301364768,0.404869992386787,0.119,0.113,1,"MICU1"
0.400157781819732,-0.275395130806737,0.124,0.129,1,"SPPL2B"
0.400424424658237,0.208457429045112,0.109,0.116,1,"FHIP2B"
0.400814052597154,0.141050362603454,0.398,0.399,1,"MKNK2"
0.401917139251431,0.247334305769548,0.106,0.1,1,"ADAP2"
0.402100774195561,0.321272518400022,0.127,0.135,1,"SMAD3"
0.40249811182576,0.586183138753331,0.149,0.144,1,"LBR"
0.403522470012403,-0.211929790981939,0.285,0.27,1,"ZBTB20"
0.403682697476905,0.101074656295835,0.232,0.24,1,"EFNB2"
0.405530193356435,0.101497459352768,0.307,0.299,1,"SMIM29"
0.405916370897978,-0.331829956786092,0.191,0.197,1,"CKLF"
0.406093791621796,0.128771672175892,0.196,0.186,1,"NCK2"
0.406159173962026,0.194857407284131,0.101,0.095,1,"KITLG"
0.408287642893998,0.162264823066869,0.167,0.159,1,"TTC32"
0.408881553273901,0.327804758187971,0.149,0.141,1,"RNF220"
0.410188572760489,-0.123721358961777,0.104,0.096,1,"NSF"
0.411015450372675,0.155694574916444,0.149,0.139,1,"LRP11"
0.411090833697272,0.201083574712371,0.115,0.108,1,"TMEM181"
0.412209566179,0.112104576228818,0.166,0.172,1,"RPP38"
0.412415705252878,0.140170149284784,0.15,0.142,1,"GPR157"
0.412585128220906,-0.140789201839578,0.229,0.236,1,"MAGT1"
0.414199760754356,0.157753060533965,0.16,0.153,1,"LLGL2"
0.415185358787897,0.108416015536164,0.26,0.265,1,"PBRM1"
0.415559807896256,-0.105395308456582,0.166,0.173,1,"BMS1"
0.416395567262077,0.110274170844489,0.264,0.275,1,"FBXO7"
0.416546387379467,0.156205962667122,0.323,0.315,1,"FAM89B"
0.416818955750059,-0.252793207437707,0.112,0.118,1,"PCNX4"
0.417378879201359,0.181050283023526,0.474,0.472,1,"GTF2I"
0.418532107317242,-0.118417686757557,0.25,0.254,1,"TMEM106B"
0.418950057376306,0.166652498915259,0.265,0.255,1,"UBE2G2"
0.419258636297877,-0.534186054857271,0.115,0.118,1,"SEPTIN11"
0.419344232278172,0.112762778738286,0.549,0.554,1,"LTAP1"
0.422589141014093,0.198525962659888,0.102,0.109,1,"ARFGAP1"
0.423688388549902,0.170860130275299,0.342,0.335,1,"CHMP1A"
0.424010637952774,0.368372107657738,0.133,0.124,1,"SBF1"
0.425038579912037,0.836690978360869,0.448,0.491,1,"SBSN"
0.425396247415109,-0.374596981936046,0.099,0.103,1,"LINC02802"
0.426195716966499,0.37567539493661,0.214,0.202,1,"LGMN"
0.426434287798145,-0.148494831161571,0.205,0.211,1,"CHTF8"
0.426580729757617,-0.114625832949362,0.287,0.291,1,"CD2BP2"
0.426649187415674,0.202187194038917,0.285,0.277,1,"SMIM30"
0.426678180584058,0.223940441658309,0.106,0.1,1,"PGAP1"
0.427255870984243,0.158248137367874,0.209,0.218,1,"CCNQ"
0.427764369472927,-0.65280876702129,0.29,0.265,1,"PMP22"
0.428321747286469,0.142690865768907,0.1,0.093,1,"TNRC6C"
0.429375935615575,-0.152897465155932,0.112,0.118,1,"POLR2D"
0.429379799833475,0.250590560300812,0.123,0.117,1,"EHBP1"
0.430025025751596,0.204642804077203,0.106,0.1,1,"USP24"
0.431992447025787,0.371927241984812,0.25,0.246,1,"SDCBP2"
0.433086171423322,0.202646615875679,0.168,0.162,1,"SBNO2"
0.433731132654929,-0.256169014773157,0.183,0.189,1,"SLC25A46"
0.433740651123063,0.228262836311321,0.19,0.182,1,"NCOR2"
0.434078145224773,-0.144174663724185,0.283,0.291,1,"MAGED2"
0.434468895182621,-0.173943716888775,0.147,0.153,1,"ZCCHC9"
0.43498012639408,0.239663049909997,0.241,0.234,1,"OFD1"
0.435187302031682,-0.219163500978002,0.1,0.106,1,"CPSF1"
0.43606607169207,0.129520660842928,0.24,0.231,1,"CUX1"
0.436311551955768,0.133799762932365,0.212,0.221,1,"MAPKAP1"
0.438053376555425,-0.167031973831997,0.26,0.265,1,"CRIPT"
0.438311542588253,-0.217773911210372,0.129,0.135,1,"TCTN3"
0.438656422598719,0.182850022338158,0.324,0.317,1,"BABAM1"
0.441109481556986,0.122405151724932,0.144,0.137,1,"CNPY3"
0.442289137267347,0.1124721337495,0.104,0.11,1,"PRR14L"
0.442603276835883,0.19417082096228,0.101,0.096,1,"RNF2"
0.442995373739243,0.168461773949284,0.229,0.218,1,"LRRC47"
0.443456079677093,0.161499314701077,0.168,0.175,1,"GNPTG"
0.444177788531242,0.443741399694165,0.119,0.112,1,"PLEKHN1"
0.444423733997181,0.188121617812258,0.095,0.1,1,"SESN2"
0.444579637577445,-0.197235577932302,0.225,0.229,1,"FAM120AOS"
0.445051340509397,0.144284600512165,0.256,0.246,1,"ERBIN"
0.445928772985121,-0.440427897050282,0.108,0.112,1,"LAMA4"
0.446413434237599,0.168237425973778,0.184,0.175,1,"UBE2Q1"
0.449820504762693,0.27211924485448,0.167,0.16,1,"ARMC8"
0.450101468077509,0.217302015087184,0.16,0.152,1,"ATG13"
0.451408295085282,-0.422353840415852,0.141,0.143,1,"GYPC"
0.451619407751233,0.331945638451262,0.112,0.107,1,"ATG10"
0.452750717972876,0.116555281692933,0.284,0.275,1,"PER1"
0.453048740723818,-0.277390625027062,0.101,0.106,1,"GPKOW"
0.453126855223745,0.156890971403135,0.356,0.344,1,"DMAC1"
0.453385646090745,0.1368274082218,0.29,0.28,1,"INPP1"
0.453386634039351,-0.262339176904028,0.095,0.1,1,"CIAO3"
0.455443016823999,0.157888243782089,0.39,0.376,1,"NOSIP"
0.455512484706196,0.106911684218862,0.514,0.525,1,"POLR2K"
0.456226228230643,-0.121415974411079,0.375,0.38,1,"PIH1D1"
0.457461610691179,-0.214259425480535,0.132,0.137,1,"ATXN1L"
0.45754487992273,-0.159471129903149,0.101,0.106,1,"CIDEB"
0.458315758508126,0.216085445154336,0.175,0.169,1,"RICTOR"
0.45870651789235,0.116690963741252,0.665,0.675,1,"KTN1"
0.458717310912146,0.37295428790834,0.145,0.153,1,"INSR"
0.460639011075646,0.185625921762354,0.104,0.098,1,"POGLUT1"
0.46081495230271,0.133944311343784,0.229,0.223,1,"SVBP"
0.462000084323049,0.23485551528084,0.262,0.273,1,"SNRNP40"
0.462533421006144,0.159915382589173,0.305,0.296,1,"BAG6"
0.464567676527721,0.234559910111162,0.101,0.096,1,"NDRG4"
0.465012124945306,0.12513767737537,0.148,0.154,1,"RAD1"
0.465378698898338,-0.178725645955704,0.172,0.175,1,"TIFA"
0.466291448285755,0.697931367406359,0.115,0.125,1,"S100A7A"
0.466546295780822,0.350090862914053,0.144,0.138,1,"STRN4"
0.467015411526336,0.112477823110121,0.285,0.28,1,"ZFAND1"
0.467064159550979,0.194486281096444,0.287,0.278,1,"MED31"
0.467365520795593,0.247978642675957,0.176,0.168,1,"XPOT"
0.467481583842112,0.31003717624209,0.119,0.126,1,"NSDHL"
0.467996717723937,-0.186935520450017,0.138,0.143,1,"HINT3"
0.468410234522914,0.155001041775059,0.546,0.548,1,"EBPL"
0.468861086060972,0.143213945038159,0.193,0.202,1,"H2AC25"
0.46926820326329,0.374066207192504,0.153,0.147,1,"ARHGEF7"
0.470402789708036,-0.163484112718919,0.173,0.176,1,"SEL1L"
0.471750244485832,-0.122926259626225,0.226,0.234,1,"SPNS1"
0.471950924551491,0.464175991966387,0.139,0.136,1,"CDC25B"
0.474455070381361,0.263315964764725,0.466,0.473,1,"CHMP3"
0.475728252087814,0.297673364888489,0.095,0.101,1,"CASP6"
0.475778217332077,0.156202761048053,0.201,0.207,1,"PMPCA"
0.475823710367616,0.121157861379923,0.262,0.253,1,"ZFAND2B"
0.476634014064384,0.18682300055623,0.17,0.176,1,"MTURN"
0.478097770160368,0.248460716668759,0.287,0.285,1,"BCAP29"
0.478670442177373,-0.15878117682662,0.119,0.124,1,"SLC38A10"
0.478681260824572,0.112501310012534,0.132,0.138,1,"ZNF431"
0.478797318130379,0.260120081655046,0.11,0.104,1,"GNPDA1"
0.478805286428014,0.214111009360227,0.223,0.219,1,"TBC1D15"
0.479686446581888,0.285219295944073,0.218,0.231,1,"GMPS"
0.48080225162279,0.152341112137644,0.154,0.159,1,"WASHC1"
0.482183177447304,-0.182883671760363,0.139,0.144,1,"FKBP11"
0.48255542634699,-0.180508376634356,0.852,0.847,1,"DUSP1"
0.482644512982772,0.308284292109213,0.12,0.114,1,"ABL2"
0.482830531053139,-0.138274606652075,0.203,0.207,1,"DNASE2"
0.483070671119254,0.108984882323189,0.228,0.219,1,"CNDP2"
0.483074957307904,0.158770424023561,0.109,0.104,1,"PSMA6"
0.484253318110424,0.363673168835518,0.319,0.314,1,"CCNL2"
0.484676705539443,0.292837558220971,0.243,0.251,1,"EIF2B1"
0.485240002952853,0.225530286635519,0.163,0.157,1,"RETREG3"
0.48548087728165,0.168157700300588,0.192,0.182,1,"KDM3A"
0.48566611858377,-0.104008079991687,0.104,0.109,1,"WDTC1"
0.485684282642366,0.181013060739589,0.287,0.294,1,"MED13L"
0.486054507835549,0.339405574689576,0.132,0.127,1,"SUGP2"
0.486158330270607,-0.105918075486016,0.25,0.256,1,"ALKBH5"
0.486187929255482,0.136152078430987,0.724,0.758,1,"SEM1"
0.488009185229093,-0.100882441279059,0.142,0.149,1,"RMP64"
0.488831497583975,0.214498176423561,0.124,0.118,1,"SLC8B1"
0.489183578375832,0.146862289986117,0.335,0.331,1,"CCDC25"
0.489502396177547,0.27236423732003,0.121,0.116,1,"CDIP1"
0.490318768092522,0.227708909844393,0.158,0.151,1,"APPBP2"
0.492353995482102,0.121239851736538,0.569,0.594,1,"EIF4H"
0.492840322138495,0.15821736758578,0.439,0.457,1,"FNTA"
0.493190982873479,0.102505296488862,0.252,0.242,1,"BSDC1"
0.496167155459414,0.109319307952768,0.286,0.278,1,"SLC35B1"
0.496172113291357,0.128631697428713,0.529,0.535,1,"CAMLG"
0.496595155062229,0.117830214534092,0.378,0.392,1,"U2SURP"
0.496914125002804,0.289358275027701,0.421,0.428,1,"ATRX"
0.497094532438813,0.110752774795213,0.191,0.197,1,"NABP2"
0.49728006126334,0.121848715614813,0.19,0.196,1,"MAP3K1"
0.497572681122058,0.282888906374927,0.106,0.111,1,"NUP214"
0.497595262578197,0.216475344607398,0.148,0.142,1,"SGPL1"
0.498525901416764,0.149042610793625,0.341,0.347,1,"RAB8A"
0.498766088476422,0.288558647246867,0.192,0.184,1,"MRPL46"
0.499581348595751,-0.106446801970057,0.173,0.179,1,"CHMP6"
0.500657608690792,0.167948207683144,0.135,0.141,1,"SLC4A1AP"
0.501279648556455,-0.114544300183041,0.208,0.214,1,"GSK3B"
0.501526041539966,-0.102736287924738,0.096,0.101,1,"ENTREP3"
0.502748465066116,0.248656251024025,0.166,0.16,1,"AMOTL2"
0.504185053180357,0.163296029447771,0.134,0.128,1,"RASA2"
0.504861425102266,-0.190956168453732,0.209,0.212,1,"ADD3"
0.5052684529051,0.387861262710488,0.229,0.225,1,"KIF1B"
0.505648935179566,-0.32961572077395,0.123,0.127,1,"CCDC34"
0.506210082839199,0.117313999553497,0.106,0.1,1,"NPAT"
0.506467553869377,0.116835850186085,0.215,0.222,1,"KEAP1"
0.506618573787727,-0.110633107240546,0.791,0.836,1,"SH3BGRL3"
0.506846391928326,0.243304896383826,0.236,0.23,1,"TRIM8"
0.5072843169857,0.147008951733816,0.129,0.134,1,"PPP1R37"
0.507560425291033,0.135218815783885,0.219,0.212,1,"RNPEPL1"
0.507577781148431,-0.163393485422671,0.826,0.817,1,"FOS"
0.507863646906779,0.182741102230345,0.165,0.175,1,"RANGRF"
0.508451379036726,0.120141352688749,0.364,0.356,1,"PIN4"
0.509588474414131,0.139037060070999,0.464,0.457,1,"PSMC1"
0.509589718191631,0.161825032200231,0.109,0.103,1,"KLHL20"
0.509628385979504,0.337028037303507,0.132,0.126,1,"POLB"
0.509665439229387,-0.126787765447697,0.118,0.124,1,"TACO1"
0.509948905895853,0.167035865448558,0.145,0.139,1,"IGF1R"
0.510205342945407,0.104515204538861,0.096,0.102,1,"PPWD1"
0.512028192659235,0.228500250222851,0.233,0.227,1,"POR"
0.514217518408837,-0.166705615023444,0.137,0.142,1,"GMCL1"
0.514598065795045,0.198955781733458,0.162,0.169,1,"ZDHHC24"
0.514906009186257,0.316814785126535,0.101,0.108,1,"MSH6"
0.516238969054147,0.142189873517583,0.175,0.168,1,"TMEM91"
0.517669647362031,0.1704958280768,0.124,0.119,1,"MICA"
0.517767857263136,0.174031306821972,0.111,0.117,1,"BCAT2"
0.518911358893666,0.146756526970067,0.153,0.158,1,"DVL3"
0.520592613446219,-0.103600375066804,0.095,0.1,1,"CSTF1"
0.520878122954589,0.415640205358968,0.122,0.117,1,"MAP4K3"
0.520896319585921,0.165117180567747,0.109,0.115,1,"BCS1L"
0.521325003778806,0.110264960587043,0.103,0.109,1,"APEX2"
0.522954782716094,0.238218299189594,0.191,0.184,1,"MTA3"
0.523292842178411,0.257079154962221,0.331,0.367,1,"TMEM79"
0.524175834632796,0.248275122266748,0.178,0.174,1,"TIA1"
0.524508722182945,0.139398138267012,0.166,0.161,1,"CERS2"
0.525763186133947,0.220559641057962,0.513,0.536,1,"MIDN"
0.526041195394469,0.14887662920513,0.221,0.214,1,"GCC2"
0.526498415967529,0.15328253702207,0.112,0.106,1,"MARCHF9"
0.52684510258079,0.177968342582402,0.116,0.111,1,"ASB6"
0.527949459812226,-0.111695797303327,0.18,0.183,1,"VPS13D"
0.528622373599936,0.167176797694064,0.242,0.237,1,"TWF2"
0.529407125974325,0.206576468121036,0.107,0.112,1,"ANKRD26"
0.529518464527054,-0.119431730559415,0.227,0.233,1,"SIAH2"
0.52983758214281,0.164129732790704,0.229,0.221,1,"DICER1"
0.531334487241636,0.12486828127333,0.681,0.714,1,"PRDX6"
0.531494838407673,0.219497754417634,0.102,0.097,1,"WDR6"
0.531657325489944,0.610030355026955,0.265,0.301,1,"TMEM40"
0.532968336770845,0.289972508411315,0.13,0.124,1,"MED25"
0.533407641853313,0.143445308248817,0.293,0.299,1,"FAM210B"
0.533469466848247,0.217926457042624,0.242,0.238,1,"GDE1"
0.53429624857729,0.375078212363531,0.353,0.354,1,"WIPI2"
0.534454095077906,0.260058154227446,0.213,0.219,1,"FAM98C"
0.534589969430809,-0.23884190838794,0.104,0.097,1,"PLPPR2"
0.535267867920747,0.124117907511886,0.242,0.25,1,"NARF"
0.535716780650642,0.173796098935683,0.165,0.159,1,"SMC6"
0.536057866043641,-0.231605570459941,0.111,0.104,1,"RGS3"
0.536431275074797,0.190412592954062,0.122,0.117,1,"EID2"
0.536591765574731,0.158993929863758,0.486,0.483,1,"PSMC3"
0.538031500067895,0.179309547471586,0.125,0.132,1,"RAD51C"
0.538826405086749,-0.348338335839446,0.145,0.147,1,"ZC3H6"
0.539321966615204,-0.132331190973584,0.16,0.164,1,"STK38L"
0.539421045183857,0.155229355770672,0.175,0.18,1,"SP1"
0.53985915877027,0.134580001052875,0.549,0.576,1,"SSU72"
0.541077716457019,-0.109127559867998,0.104,0.109,1,"SOX21"
0.542412433782436,0.163411688359258,0.151,0.145,1,"FOXJ3"
0.542774769419392,0.164082321766849,0.163,0.171,1,"TMEM250"
0.543143680353248,-0.165145355534297,0.124,0.128,1,"TKFC"
0.543485095582242,0.126501652782898,0.175,0.169,1,"YIF1B"
0.543754824462223,0.162260991802523,0.151,0.145,1,"PPFIA3"
0.543760219820169,0.116214767040684,0.291,0.298,1,"THOC2"
0.544966065018703,0.15146543702313,0.232,0.238,1,"SNX1"
0.545073959960643,0.465411596121974,0.152,0.147,1,"APC"
0.545869209635233,0.127619009163525,0.211,0.206,1,"CDC42EP5"
0.546279919713078,-0.110641438951191,0.127,0.13,1,"MTF1"
0.546544984760992,-0.15040666088051,0.172,0.176,1,"C6orf89"
0.548595610326141,0.22398550550775,0.195,0.189,1,"CASC3"
0.550177835743513,0.220755819766307,0.242,0.237,1,"NT5C3B"
0.551203100412037,0.11405715050591,0.339,0.35,1,"SREK1"
0.551746621533066,0.230891260900021,0.167,0.173,1,"JPT2"
0.552521555446703,0.102526325624282,0.117,0.112,1,"TCAIM"
0.554771372480005,0.202181289187095,0.121,0.125,1,"CCAR2"
0.555624790532281,0.146709791329992,0.446,0.463,1,"NME3"
0.555938476047405,-0.106077883037863,0.112,0.106,1,"MOV10"
0.557726157637382,0.162525060523774,0.425,0.423,1,"NAPRT"
0.558174467675866,0.11530928665592,0.193,0.186,1,"COMMD5"
0.558652971394209,-0.108890066358,0.119,0.123,1,"GOLGA5"
0.559260467028644,0.832309884624608,0.489,0.487,1,"S100A7"
0.559306158985263,0.195808071041479,0.281,0.276,1,"HSF1"
0.559586522201874,-0.780881927089828,0.247,0.226,1,"HTRA1"
0.560010891954185,0.363819780523053,0.133,0.128,1,"PSMD5"
0.560797528624545,0.248117354819229,0.342,0.345,1,"DNAJB2"
0.561117007395539,-0.207019825033715,0.149,0.152,1,"PWWP2A"
0.561566184655805,0.184345883312052,0.333,0.327,1,"FAM174A"
0.563688573000265,0.227998231054858,0.192,0.186,1,"TIAM1"
0.563804662734951,-0.107420391572587,0.157,0.16,1,"RUFY1"
0.565722457619973,0.102459536948662,0.38,0.385,1,"TAP1"
0.565727818420491,0.210249699907831,0.099,0.103,1,"BRCC3"
0.566122694198742,0.211290117191915,0.208,0.215,1,"NR2F6"
0.566593970069611,0.132588932763111,0.486,0.495,1,"SH3GLB1"
0.568745856339502,-0.369599337766701,0.112,0.115,1,"PLAAT4"
0.571006923939406,-0.203185438775968,0.255,0.247,1,"ISG15"
0.571954486361422,0.135287236530376,0.204,0.207,1,"GTF2E2"
0.572056989478303,0.328793952060043,0.111,0.115,1,"MTG2"
0.575920057902279,0.10582276712884,0.286,0.277,1,"MESD"
0.577767627257511,-0.258844464189012,0.098,0.102,1,"HSD17B7"
0.577963031140723,0.149538611251037,0.226,0.234,1,"COMMD2"
0.578573947423859,0.179294294270541,0.67,0.709,1,"UBXN1"
0.580755970626771,0.114815529399805,0.261,0.255,1,"SPOP"
0.581479576823752,-0.164048956818733,0.137,0.14,1,"AMMECR1"
