"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","fdr_BH"
0.244040759443982,0.203841824506295,0.122,0.118,1,"INSIG2",0.265625380785025
0.246808317144121,0.415418025411934,0.214,0.218,1,"NET1",0.268573344872143
0.24698326863491,0.194323693868462,0.425,0.461,1,"ARPC1A",0.26868175644378
0.247026279047078,0.340354943342176,0.107,0.113,1,"TMEM45B",0.26868175644378
0.247721532815596,0.330516374919185,0.119,0.125,1,"PACSIN2",0.269373438820791
0.247808650574565,0.356935403551784,0.296,0.307,1,"PAK2",0.269403658668686
0.251620377836192,0.251264165021497,0.314,0.335,1,"COMMD7",0.273482081319806
0.251727070507298,0.201670076489539,0.101,0.106,1,"KLHL20",0.273532574102331
0.251905522455173,0.2748689755318,0.166,0.163,1,"XPC",0.273660999394483
0.252077167251716,0.427364599402219,0.148,0.147,1,"ITGA2",0.273781969980876
0.252238096462085,0.253363431672805,0.345,0.373,1,"MGMT",0.273891247258328
0.253618546899621,0.224835387675026,0.445,0.479,1,"FDPS",0.275324365639775
0.254638038283008,0.35024217139966,0.116,0.122,1,"MARF1",0.276365041071496
0.256200884225911,0.436532264876048,0.099,0.104,1,"ACOT8",0.277994794568665
0.260567961751691,0.272667150296604,0.198,0.194,1,"SFT2D2",0.282665818039758
0.265627581512101,0.193228812681356,0.103,0.108,1,"H2BC5",0.288085705193802
0.267233593573898,0.142382433278805,0.234,0.245,1,"TNIP1",0.289758297139224
0.269350447711102,0.464672824613444,0.147,0.145,1,"TRIM25",0.291983858452164
0.270122681608286,0.307188500190783,0.099,0.105,1,"KHNYN",0.292751097179768
0.271660669642005,0.244570401275925,0.162,0.171,1,"HERC2",0.294347673787722
0.274188583347307,0.243622853266615,0.125,0.122,1,"MCM3",0.297015829432281
0.275906633738348,0.381364828724944,0.192,0.189,1,"CALCOCO1",0.298805634105852
0.276758224227118,0.222068908820919,0.113,0.118,1,"KCTD3",0.299656436865842
0.276915986026146,-0.254867603813288,0.24,0.229,1,"HTRA1",0.299755778914119
0.278544180833715,0.234610811442721,0.1,0.096,1,"ATM",0.301446407332197
0.279914557945308,0.233320293981737,0.177,0.188,1,"CCM2",0.302857280826696
0.282783752343048,0.527301299675626,0.106,0.104,1,"MYBBP1A",0.305888761169552
0.288356198727647,0.208759029372628,0.135,0.142,1,"IL4R",0.311842223963383
0.288656379247161,0.461936954120586,0.106,0.103,1,"LMBR1L",0.312092528133657
0.28910191591858,0.336681103802587,0.278,0.282,1,"ADD1",0.312475051508703
0.289147801462138,0.470293413779518,0.246,0.249,1,"LPP",0.312475051508703
0.2898082352108,0.370568994541,0.117,0.122,1,"FAM135A",0.313114250795204
0.28989054213824,0.325487630728135,0.131,0.137,1,"SHPRH",0.313128675511358
0.291264011528364,0.29982731901542,0.103,0.109,1,"GLCE",0.314537426004828
0.295652708328115,0.116582303511727,0.095,0.1,1,"SMIM8",0.319200891231091
0.29602427703443,0.281731848874263,0.579,0.636,1,"DDX17",0.319526085574839
0.296208348658669,0.711792486631056,0.11,0.108,1,"ATP8B1",0.319648790698435
0.297117289677841,0.170061515491435,0.251,0.251,1,"NTAN1",0.320553483589232
0.297477669203062,0.254011106358355,0.3,0.305,1,"LAPTM4B",0.32086605602164
0.297919779692273,0.532407748066805,0.257,0.267,1,"SPRR1B",0.321266615906581
0.298529871059167,0.256404594205967,0.144,0.151,1,"UHMK1",0.321848087483304
0.299271148417763,0.240264386332036,0.161,0.17,1,"RICTOR",0.32257068240329
0.299570093181476,0.256920552974584,0.098,0.103,1,"NPAT",0.322816277441168
0.300665779323136,0.463335963669971,0.25,0.252,1,"BAZ2B",0.323920119550738
0.300797997872871,0.272287418847659,0.15,0.158,1,"PILRB",0.3239856993218
0.303249918381902,0.321237383602784,0.104,0.11,1,"TMEM181",0.326549176991277
0.304651317048323,0.51881870309008,0.101,0.106,1,"DLX3",0.327980471957429
0.305229573027783,0.21439030637311,0.436,0.469,1,"IMP3",0.328525122332108
0.306595127364609,0.127056872443761,0.186,0.192,1,"LMBRD1",0.329916699848979
0.306792001771103,0.262822682776153,0.126,0.132,1,"NECAP1",0.330050338792366
0.307851225222459,0.213902567652637,0.164,0.172,1,"ELK4",0.331111419643578
0.310240181278407,0.408476449908634,0.156,0.155,1,"TCAF1",0.33360186199035
0.310642339091592,0.298085179856895,0.135,0.141,1,"NUDT3",0.333955222967547
0.311698766040745,0.2452922505176,0.135,0.142,1,"PPP5C",0.335011620494917
0.315537518838413,0.337196466761798,0.107,0.104,1,"ACOT9",0.339057234511414
0.317254884108013,0.180137363604309,0.116,0.121,1,"ZDHHC21",0.34082196090241
0.319334316629601,0.244822586163865,0.331,0.352,1,"CMTM6",0.342974723702701
0.320470339447911,0.406222381416305,0.174,0.182,1,"VPS13A",0.344113457420895
0.321158869638843,0.342158987627567,0.178,0.176,1,"AHI1",0.344723335429996
0.321190141423544,0.282708411897074,0.348,0.373,1,"RBMS1",0.344723335429996
0.321297939103606,0.25606962707042,0.248,0.261,1,"UBE2G2",0.344757547606209
0.321614711551451,0.264672657729443,0.123,0.121,1,"IFIT3",0.345015923731429
0.324784967832001,0.345071294416487,0.438,0.467,1,"JAK1",0.348334562807066
0.32697694790135,0.312887335752613,0.182,0.182,1,"EIF2AK2",0.350602673062581
0.328542026139856,0.289236417175261,0.347,0.362,1,"ABLIM1",0.352197672497896
0.329190777263383,0.393941494101759,0.163,0.171,1,"SPTLC2",0.352809846484074
0.331695815465331,0.425877463434059,0.096,0.101,1,"USP24",0.355410735731021
0.3332039864741,0.365432198487352,0.216,0.215,1,"TANC1",0.356942510634321
0.334029634484094,0.277369673803871,0.373,0.391,1,"OAZ2",0.357742587309498
0.334635321229661,0.119492404897371,0.145,0.15,1,"CLN8-AS1",0.358306765787289
0.335539762715728,0.185452987387895,0.357,0.368,1,"TCEAL8",0.359190490922235
0.335699224020318,0.195433274756933,0.185,0.193,1,"KIDINS220",0.359276496883399
0.335936029087827,0.210140380067869,0.221,0.221,1,"ANKRD10",0.359445218682333
0.339718401346114,0.308016328490833,0.118,0.115,1,"NADSYN1",0.363327577262886
0.339724486469547,0.37730987268188,0.145,0.142,1,"IGF1R",0.363327577262886
0.339816728408048,0.270551270625657,0.173,0.181,1,"SMARCC2",0.363340655451129
0.342221104717394,0.31290409554233,0.368,0.39,1,"ABHD17A",0.365825338164239
0.344992588654159,0.192034292835872,0.1,0.105,1,"MUS81",0.368701187356681
0.346945113258175,0.332583493304229,0.1,0.098,1,"RIMKLB",0.370700649248323
0.349133975605805,0.140785654826422,0.108,0.112,1,"RAB8B",0.372951630963529
0.349996902775776,0.136354367430192,0.138,0.143,1,"GOLM2",0.373785497531702
0.351252709420132,0.232382153153542,0.152,0.159,1,"SLC30A1",0.375038456025586
0.351706564768975,0.231505906247833,0.11,0.115,1,"HELZ",0.37543476977337
0.354318248996275,0.24272702158256,0.228,0.23,1,"POLR3GL",0.378133764674991
0.356371666404141,0.146712003387342,0.134,0.13,1,"PBXIP1",0.380235840493704
0.361386184034896,0.949957946166556,0.129,0.134,1,"IDE",0.385495574748053
0.362303597970146,0.46289799684386,0.182,0.183,1,"FRYL",0.386383428459942
0.365863154335807,0.292873793611827,0.104,0.101,1,"MEGF6",0.390087951124419
0.36663526688184,0.389221921959702,0.301,0.321,1,"CCNL2",0.390819424157379
0.366931716694235,0.494966803399691,0.106,0.104,1,"ARHGAP27",0.391043634242788
0.367599390104372,0.183438699709908,0.109,0.113,1,"VAMP4",0.391663263834808
0.367775640589394,0.466352949231878,0.149,0.148,1,"HERC1",0.391759132985324
0.370410733814477,0.25397384023732,0.363,0.385,1,"SERINC1",0.394473532422969
0.370649312446147,0.196649574456115,0.15,0.155,1,"REPIN1",0.394635059277363
0.371158560269951,0.416654505060091,0.198,0.197,1,"MYO6",0.395084627797901
0.374712097136067,0.212434027359901,0.124,0.121,1,"HMGCL",0.398773759806628
0.375152601691666,0.354835260023359,0.103,0.1,1,"PTPN18",0.399149007563696
0.376452024453975,0.202002482434783,0.18,0.187,1,"STK4",0.400437723833568
0.378216107317574,0.147096671854559,0.111,0.116,1,"CDIP1",0.402219986728127
0.383087552146605,0.136935796110998,0.684,0.76,1,"RHOA",0.407305215241801
0.383255166431113,0.183941223551262,0.16,0.166,1,"UNK",0.407388040909102
0.384277601213731,0.138863591104268,0.168,0.176,1,"GMPR2",0.408379262137035
0.384850795261105,0.245607212373465,0.545,0.598,1,"PNISR",0.40889271438481
0.385616061966188,0.29270927144487,0.189,0.188,1,"SEPTIN8",0.409609950266306
0.386261774302112,0.18881171813877,0.13,0.134,1,"ARB2A",0.41019988706873
0.395720464959718,0.42090718222039,0.158,0.167,1,"MYO1B",0.420146511896675
0.397492059543107,0.129441115590062,0.154,0.159,1,"CREB3",0.421928808411699
0.39763415089816,0.138350426288943,0.097,0.101,1,"MSI2",0.421980995379422
0.399071527043254,0.272625422759218,0.11,0.115,1,"IRAK4",0.423407430912013
0.399768584165666,0.176348000799848,0.281,0.293,1,"FRMD4B",0.424047918873228
0.401935572856608,0.281702545233933,0.574,0.602,1,"MT-ND4L",0.426246949169046
0.404500379283246,0.174185066967854,0.102,0.106,1,"MAN2A1",0.428866734140841
0.404924294505583,0.249438372845434,0.36,0.383,1,"SERINC3",0.42921597137018
0.405451066216182,0.289726275053918,0.135,0.133,1,"BORCS6",0.429674047068304
0.406366576926015,0.328904408837561,0.358,0.375,1,"SPTAN1",0.430543776439812
0.410742191299914,0.407840605876813,0.101,0.099,1,"CCDC85C",0.435078211031703
0.411130160581553,0.364192149175719,0.157,0.165,1,"AFF1",0.435387607089746
0.413232253997565,0.151632758177625,0.197,0.203,1,"SNX9",0.437511696293528
0.417229527766305,0.236303380106913,0.154,0.16,1,"SMIM10L1",0.44164085911114
0.42127937569668,0.222780969510128,0.199,0.197,1,"GABARAPL1",0.44582373456971
0.421731108380312,0.36662924936558,0.1,0.104,1,"CENATAC",0.446197801294268
0.421986675086548,0.342048199875009,0.475,0.539,1,"LRRFIP1",0.44636419556674
0.433770906831076,0.209863606477551,0.166,0.173,1,"CENPC",0.458599119063839
0.433818822803714,0.354169034682165,0.183,0.19,1,"TPRG1L",0.458599119063839
0.433856378660703,0.267651944902493,0.147,0.153,1,"IFI27L1",0.458599119063839
0.434195364788033,0.27082358027911,0.118,0.122,1,"ZMAT5",0.45885062869501
0.434386585015571,0.349086666319368,0.218,0.22,1,"ESYT2",0.458866308868862
0.434412301657617,0.169918716592714,0.145,0.152,1,"LAMB3",0.458866308868862
0.437930125393246,0.415926119559022,0.301,0.315,1,"TJP1",0.462474581258309
0.438491717857221,0.161532114503824,0.148,0.153,1,"RABGAP1",0.46295998390831
0.438842919413144,0.132693189508408,0.148,0.152,1,"SMIM27",0.463223081602763
0.441911462974128,0.151822121803904,0.133,0.131,1,"GET1",0.466353695878577
0.444396264640564,0.287872267505981,0.31,0.317,1,"PCMTD1",0.468839794411168
0.444473753565311,0.257506172297697,0.103,0.101,1,"KLF8",0.468839794411168
0.445665032415941,0.295767378199956,0.135,0.14,1,"EPHA4",0.469987206734972
0.449150720305448,0.213329322989858,0.122,0.126,1,"FNDC3A",0.473553150895528
0.454003766171144,0.340678709756774,0.201,0.201,1,"NBR1",0.478558751667401
0.45430848426357,0.288605768832919,0.101,0.099,1,"ANGEL2",0.478768815743994
0.455507279772349,0.129240971162395,0.152,0.157,1,"N4BP2L1",0.479920778989846
0.45820171528551,0.131581520593732,0.136,0.14,1,"PLEKHA3",0.482647643032127
0.460315178494946,0.121347695784332,0.319,0.331,1,"PLD3",0.484761415942845
0.462891435787145,0.244674910151299,0.162,0.168,1,"FURIN",0.487361467634924
0.464101003416578,0.379701478012481,0.208,0.212,1,"RALB",0.488521709901409
0.465802340559097,0.361045449092432,0.329,0.342,1,"MEF2A",0.4901989405513
0.466292696296814,0.274205618291798,0.107,0.105,1,"CABIN1",0.49060128217883
0.475502348551121,0.382564957996184,0.224,0.226,1,"KLC1",0.500059880301948
0.475502876710815,0.347296491308412,0.136,0.135,1,"LZTS2",0.500059880301948
0.477764638062375,0.269077355416995,0.116,0.12,1,"HMGXB3",0.502322116564308
0.478142046196162,0.331417325798751,0.139,0.138,1,"DIAPH2",0.502602553652031
0.47921540634726,0.166277090983128,0.097,0.1,1,"BTBD3",0.503614246753739
0.479490037427135,0.133207941725393,0.193,0.198,1,"TGFB1",0.50378627023522
0.48023893096581,0.494789308239911,0.125,0.125,1,"ANKS1A",0.504456392670771
0.480423985810065,0.242128676295461,0.145,0.144,1,"CCDC82",0.504534070204326
0.481032399708763,0.109770335223585,0.097,0.1,1,"SAMD9",0.505056214353177
0.481711564080898,0.338355660775063,0.129,0.128,1,"ZC3H7A",0.505652383839889
0.482306048859059,0.563942202400075,0.109,0.108,1,"BSPRY",0.506159410184651
0.484410012066554,0.168659389300597,0.116,0.12,1,"WNT16",0.508249968760218
0.486956466231028,0.332666912847827,0.183,0.184,1,"HGSNAT",0.51080372214255
0.487240694523213,0.163599382898947,0.242,0.251,1,"ANAPC13",0.510983832293282
0.488243096397673,0.269866516556083,0.22,0.22,1,"GCC2",0.511916855401024
0.488458135989287,0.316087581960915,0.147,0.146,1,"TTC14",0.512024098690525
0.496050683702319,0.387063329406288,0.182,0.182,1,"PRKAA1",0.519862948232686
0.501477747343603,0.257296603664963,0.147,0.152,1,"DHX40",0.525330131000388
0.501498814773548,0.346346952448658,0.192,0.2,1,"SMCHD1",0.525330131000388
0.504749617013013,0.322843679060389,0.108,0.106,1,"MPZL3",0.528613471138398
0.505244692699684,0.222615897144011,0.522,0.591,1,"CSNK2B",0.529009949169764
0.506296291414109,0.354946449785163,0.182,0.191,1,"TAP2",0.529897956204572
0.506326190700647,0.322031570837888,0.158,0.164,1,"MTA1",0.529897956204572
0.507901455274373,0.323476386840891,0.161,0.167,1,"CWF19L2",0.531424080276712
0.509925712948915,0.419822095774663,0.333,0.36,1,"SUN1",0.533419180488602
0.51007300890013,0.510367078643089,0.184,0.187,1,"CDC42BPB",0.533450376189657
0.510908409276535,0.27473014749218,0.106,0.11,1,"ANKZF1",0.534201033047374
0.512758899741746,0.184564688063105,0.638,0.685,1,"SEPTIN7",0.536012468629666
0.5132880729685,0.233366243614438,0.135,0.139,1,"THRA",0.536442149447631
0.513806602159105,0.225294612168208,0.159,0.166,1,"MAT2B",0.536860510907615
0.517326267622519,0.29885307973955,0.298,0.307,1,"PEA15",0.540413752305926
0.517731524552819,0.236353928581671,0.245,0.255,1,"SDHAP2",0.540712707680394
0.519728311135711,0.308321938623656,0.119,0.123,1,"LPIN3",0.542673318203556
0.522400575776669,0.101493756739772,0.142,0.146,1,"PPP2R3C",0.545338164276288
0.523132476167772,0.27985415953561,0.157,0.161,1,"SETD7",0.545976689100863
0.524298077556805,0.482425369810146,0.14,0.146,1,"CHD7",0.547067456384525
0.528836453642967,-0.104144279849742,0.114,0.11,1,"FBN1",0.551676162644777
0.529046599986273,0.179815827383784,0.101,0.104,1,"NIBAN1",0.551768628970525
0.53454748686152,0.227489412930623,0.165,0.171,1,"TDP2",0.557377758401415
0.53493065656445,0.286229506823772,0.184,0.191,1,"PER3",0.557649245054905
0.535501223948367,0.265636910069346,0.105,0.108,1,"SLC11A2",0.558115918739852
0.538473740670401,0.253515610236172,0.129,0.132,1,"CSAD",0.561085189624665
0.541507916866098,0.132781446793227,0.129,0.134,1,"MSRA",0.564024208318353
0.541542732496811,-0.168572862399119,0.101,0.098,1,"ANGPTL2",0.564024208318353
0.543392434443271,0.294504904545562,0.453,0.477,1,"MACF1",0.565820922909171
0.544369428925151,0.291605951082441,0.16,0.167,1,"TRIM22",0.56670829361511
0.545774286544985,0.380756366012914,0.32,0.339,1,"OGA",0.568040576484249
0.547442639783446,0.11684413853509,0.132,0.13,1,"PROCR",0.569646431543682
0.549417787861154,0.417526132384706,0.159,0.159,1,"BLTP1",0.571570715848225
0.55175365567137,0.133259197144921,0.149,0.153,1,"OSBPL9",0.573869296931675
0.554651218876957,0.160002082917292,0.145,0.149,1,"TCEAL1",0.576750901057994
0.556697780235826,0.152299904208479,0.118,0.122,1,"PGF",0.578746478949379
0.559853037295439,0.102470142313747,0.105,0.102,1,"MYH14",0.581893486463399
0.5607781141719,0.453833474142665,0.205,0.211,1,"PML",0.582721605596018
0.561743446746854,0.311931691056694,0.102,0.106,1,"PACS1",0.583591167164828
0.562908297517496,0.309217165897391,0.121,0.125,1,"FHIP1B",0.584667561534069
0.565256515319493,0.222806448287191,0.156,0.161,1,"GATAD2B",0.586972292720288
0.567966824441703,0.217662041721264,0.266,0.277,1,"TSNAX",0.589651886097342
0.571234198560936,0.525223913769253,0.159,0.16,1,"NLRP1",0.592908456152048
0.571459786641955,0.401761580808673,0.216,0.219,1,"RGL2",0.59300705921872
0.582426058728313,0.265132307813142,0.451,0.494,1,"RHOC",0.60424873947573
0.582859449829407,0.173023054061931,0.471,0.514,1,"GLUL",0.604560247070657
0.584785119578239,0.340181883111002,0.104,0.103,1,"UBE3B",0.606419097511939
0.587106999190259,0.286222482349497,0.179,0.186,1,"UBN1",0.60859560942762
0.587152029267211,0.365228578932423,0.129,0.128,1,"ZNF91",0.60859560942762
0.589634112545121,0.273422273672237,0.317,0.339,1,"SP100",0.611028869253171
0.590070162143586,0.224261428716733,0.149,0.153,1,"OTUD1",0.611341228905778
0.592059922760912,0.372586860012969,0.383,0.397,1,"DST",0.613262798644457
0.59335555168159,0.525581372286233,0.16,0.162,1,"KLK1",0.61446466594894
0.600635681366281,0.380645533391917,0.106,0.106,1,"FNBP1L",0.621861976535404
0.605937714435465,0.446832464027471,0.153,0.154,1,"FRMD4A",0.627208379587747
0.606143496845695,0.132322237595785,0.669,0.741,1,"PTMS",0.627278399994599
0.60777003834432,0.352700783873068,0.129,0.133,1,"ZBTB4",0.628818351360573
0.611455999092947,0.388450727290725,0.191,0.194,1,"RESF1",0.632487856920518
0.615661313447841,0.37372903616931,0.195,0.203,1,"TRIM44",0.636692786236995
0.616992043346299,0.226176797534408,0.099,0.101,1,"MTMR12",0.63792369509006
0.625092357307814,0.364538968909728,0.126,0.13,1,"GIT1",0.646151694635735
0.625556619976509,0.134381876406293,0.098,0.101,1,"ABRAXAS1",0.646484435892883
0.626464675279833,0.124068924583578,0.153,0.152,1,"CRYZL1",0.647275560966035
0.629288650376345,0.226986716813857,0.11,0.113,1,"TSPAN17",0.650045441619423
0.632260194367049,0.158751446661435,0.1,0.102,1,"STMN3",0.652966464093875
0.633636800746617,0.390581554617213,0.198,0.2,1,"PINK1",0.654239361571257
0.637844349356507,0.228846075075731,0.252,0.258,1,"CYB5B",0.658434005553057
0.63852406385104,0.416017617609294,0.107,0.107,1,"PHC3",0.658985857715357
0.6390059175538,-0.177702508101889,0.142,0.142,1,"GYPC",0.659333304160828
0.641221083772753,0.174124250178892,0.171,0.175,1,"ING4",0.661468637303969
0.64186923566856,0.26777985102512,0.57,0.605,1,"DDX3X",0.661986872398576
0.642507642586928,0.34730565925966,0.385,0.409,1,"PLEC",0.662494824020718
0.644590219468645,0.213753652088349,0.55,0.603,1,"WASF2",0.664491302294465
0.645863988617638,0.148429513010332,0.395,0.415,1,"TRAM1",0.665653284682863
0.648300302170629,0.454872839980552,0.234,0.247,1,"TSPAN14",0.668005696636911
0.648540852143743,0.299170395292814,0.223,0.226,1,"AIDA",0.668005696636911
0.648587781649888,0.185819364571417,0.117,0.12,1,"MBD5",0.668005696636911
0.649296043145052,0.316982153279197,0.149,0.153,1,"PDS5B",0.668583521977705
0.649846297512216,0.310780021637687,0.099,0.102,1,"GCA",0.668998421447058
0.653160831706726,0.333986695387749,0.117,0.117,1,"TNRC18",0.672258235897607
0.660688886307111,0.402136645696148,0.129,0.129,1,"KIAA0319L",0.679852307437251
0.664522708157057,0.255848340259239,0.254,0.265,1,"PTPN12",0.683642414531309
0.666187881158066,0.189303696842735,0.163,0.168,1,"RBL2",0.685200264629395
0.671418080975562,0.458278511109472,0.106,0.105,1,"PIK3C2B",0.690423348213321
0.674043304344394,0.371750770726514,0.165,0.17,1,"INF2",0.692965959933868
0.677223531921599,0.197033872529469,0.241,0.247,1,"GNB4",0.696077876517877
0.679011460206634,0.2784098104941,0.117,0.117,1,"POLK",0.697650655466322
0.679060977133042,0.275145185600283,0.122,0.126,1,"ZNF395",0.697650655466322
0.679650698141445,0.376107719410968,0.154,0.155,1,"NIN",0.698098579565777
0.685662803207036,0.387685845988385,0.341,0.361,1,"LUZP1",0.704114606368872
0.687822143496892,0.283252150791337,0.214,0.218,1,"RNF115",0.706172361207187
0.689224569971143,0.456490934366935,0.415,0.452,1,"GGCT",0.707452254122731
0.693037163310383,0.30589383898507,0.106,0.106,1,"COQ8A",0.711204917196034
0.696825071907757,0.321109177990189,0.138,0.142,1,"TMEM127",0.714930558412364
0.697681311381451,0.232773878117537,0.152,0.153,1,"NSMCE3",0.715647353734621
0.700174168350963,0.253428857057199,0.179,0.183,1,"AAK1",0.718042208329206
0.700732022164566,0.524901558250177,0.107,0.106,1,"KCTD11",0.718452046206659
